System Tag,Date,Portfolio Value,Cash In/Out,NAV,Prev NAV,PnL,Daily P/L %,Exposure Value,Prev Portfolio Value,Prev Exposure Value,Prev Pnl,Drawdown %,
BNLONG3,2025-08-01,0.00,8111.44,99.16,99.16,0.00,0.00,0.00,-8111.44,1102121.90,-8111.44,-1.01,
BNLONG4,2025-08-01,0.00,13139.33,99.10,99.10,0.00,0.00,0.00,-13139.33,1102121.90,-13139.33,-1.46,
BNLONG5,2025-08-01,0.00,8111.44,99.97,99.97,0.00,0.00,0.00,-8111.44,1102121.90,-8111.44,-0.89,
BNLONG6,2025-08-01,0.00,13139.33,98.91,98.91,0.00,0.00,0.00,-13139.33,1102121.90,-13139.33,-1.43,
BNLONG7,2025-08-01,0.00,13005.70,98.99,98.99,0.00,0.00,0.00,-13005.70,1102121.90,-13005.70,-1.34,
BNLONG8,2025-08-01,0.00,13005.70,98.87,98.87,0.00,0.00,0.00,-13005.70,1102121.90,-13005.70,-1.37,
BNLONG9,2025-08-01,0.00,10585.80,99.33,99.33,0.00,0.00,0.00,-10585.80,1102121.90,-10585.80,-1.11,
FNLONG1,2025-08-01,0.00,-2524.97,99.67,99.67,0.00,0.00,0.00,2524.97,1102121.90,2524.97,-0.33,
FNLONG10,2025-08-01,0.00,11249.06,98.64,98.64,0.00,0.00,0.00,-11249.06,1102121.90,-11249.06,-1.36,
FNLONG11,2025-08-01,0.00,11306.43,98.32,98.32,0.00,0.00,0.00,-11306.43,1102121.90,-11306.43,-1.68,
FNLONG12,2025-08-01,0.00,10139.41,98.40,98.40,0.00,0.00,0.00,-10139.41,1102121.90,-10139.41,-1.60,
FNLONG2,2025-08-01,0.00,9477.54,98.44,98.44,0.00,0.00,0.00,-9477.54,1102121.90,-9477.54,-1.56,
FNLONG3,2025-08-01,0.00,-2524.97,99.67,99.67,0.00,0.00,0.00,2524.97,1102121.90,2524.97,-0.33,
FNLONG4,2025-08-01,0.00,9477.54,98.49,98.49,0.00,0.00,0.00,-9477.54,1102121.90,-9477.54,-1.51,
FNLONG5,2025-08-01,0.00,-454.33,100.26,100.26,0.00,0.00,0.00,454.33,1102121.90,454.33,-0.03,
FNLONG6,2025-08-01,0.00,9477.54,99.08,99.08,0.00,0.00,0.00,-9477.54,1102121.90,-9477.54,-0.98,
FNLONG7,2025-08-01,0.00,11069.42,99.52,99.52,0.00,0.00,0.00,-11069.42,1102121.90,-11069.42,-1.10,
FNLONG8,2025-08-01,0.00,10183.43,99.43,99.43,0.00,0.00,0.00,-10183.43,1102121.90,-10183.43,-1.05,
FNLONG9,2025-08-01,0.00,12408.43,98.88,98.88,0.00,0.00,0.00,-12408.43,1102121.90,-12408.43,-1.21,
NLONG1,2025-08-01,-2063.90,605.80,101.14,101.33,-2063.90,-0.19,1090636.79,-605.80,551060.95,-605.80,-0.46,
NLONG10,2025-08-01,-1547.65,2764.78,101.70,101.84,-1547.65,-0.14,1090636.79,-2764.78,551060.95,-2764.78,-0.64,
NLONG11,2025-08-01,1886.08,5868.50,97.59,97.42,1886.08,0.17,1090636.79,-5868.50,551060.95,-5868.50,-3.46,
NLONG12,2025-08-01,1369.82,3596.02,99.88,99.75,1369.82,0.13,1090636.79,-3596.02,551060.95,-3596.02,-1.37,
NLONG13,2025-08-01,-1930.77,4181.38,98.62,98.79,-1930.77,-0.18,1090636.79,-4181.38,551060.95,-4181.38,-1.85,
NLONG14,2025-08-01,-2139.84,3932.58,98.03,98.22,-2139.84,-0.20,1090636.79,-3932.58,551060.95,-3932.58,-2.44,
NLONG15,2025-08-01,777.63,5523.71,98.63,98.56,777.63,0.07,1090636.79,-5523.71,551060.95,-5523.71,-1.87,
NLONG16,2025-08-01,777.63,2582.05,98.41,98.34,777.63,0.07,1090636.79,-2582.05,551060.95,-2582.05,-2.24,
NLONG17,2025-08-01,-1930.77,5100.30,98.29,98.46,-1930.77,-0.18,1090636.79,-5100.30,551060.95,-5100.30,-2.18,
NLONG18,2025-08-01,-1697.42,5100.30,97.87,98.02,-1697.42,-0.16,1090636.79,-5100.30,551060.95,-5100.30,-2.60,
NLONG19,2025-08-01,777.63,5476.82,98.39,98.32,777.63,0.07,1090636.79,-5476.82,551060.95,-5476.82,-2.52,
NLONG2,2025-08-01,-1547.65,2764.78,100.80,100.94,-1547.65,-0.14,1090636.79,-2764.78,551060.95,-2764.78,-0.64,
NLONG20,2025-08-01,777.63,2892.33,98.00,97.93,777.63,0.07,1090636.79,-2892.33,551060.95,-2892.33,-2.71,
NLONG21,2025-08-01,-1930.77,5268.77,97.19,97.36,-1930.77,-0.18,1090636.79,-5268.77,551060.95,-5268.77,-3.04,
NLONG22,2025-08-01,-1697.42,5268.77,96.86,97.01,-1697.42,-0.16,1090636.79,-5268.77,551060.95,-5268.77,-3.39,
NLONG23,2025-08-01,777.63,5845.29,97.67,97.60,777.63,0.07,1090636.79,-5845.29,551060.95,-5845.29,-2.68,
NLONG24,2025-08-01,777.63,2634.67,96.54,96.47,777.63,0.07,1090636.79,-2634.67,551060.95,-2634.67,-3.46,
NLONG3,2025-08-01,1886.08,1278.52,98.76,98.59,1886.08,0.17,1090636.79,-1278.52,551060.95,-1278.52,-1.65,
NLONG4,2025-08-01,1369.82,3596.02,97.31,97.19,1369.82,0.13,1090636.79,-3596.02,551060.95,-3596.02,-2.69,
NLONG5,2025-08-01,-2063.90,605.80,100.99,101.18,-2063.90,-0.19,1090636.79,-605.80,551060.95,-605.80,-0.46,
NLONG6,2025-08-01,-1547.65,2764.78,100.61,100.75,-1547.65,-0.14,1090636.79,-2764.78,551060.95,-2764.78,-0.64,
NLONG7,2025-08-01,1886.08,1278.52,99.24,99.07,1886.08,0.17,1090636.79,-1278.52,551060.95,-1278.52,-1.83,
NLONG8,2025-08-01,1369.82,3596.02,99.83,99.70,1369.82,0.13,1090636.79,-3596.02,551060.95,-3596.02,-1.42,
NLONG9,2025-08-01,-1709.19,1152.56,101.10,101.26,-1709.19,-0.16,1090636.79,-1152.56,551060.95,-1152.56,-0.53,
SLONG1,2025-08-01,-209.60,2095.22,101.42,101.44,-209.60,-0.02,1090636.79,-2095.22,551060.95,-2095.22,-0.63,
SLONG10,2025-08-01,55.99,2868.46,102.41,102.40,55.99,0.01,1090636.79,-2868.46,551060.95,-2868.46,-0.55,
SLONG11,2025-08-01,1.77,1606.15,104.57,104.57,1.77,0.00,1090636.79,-1606.15,551060.95,-1606.15,-0.30,
SLONG12,2025-08-01,-54.64,2868.46,103.37,103.38,-54.64,-0.01,1090636.79,-2868.46,551060.95,-2868.46,-0.60,
SLONG13,2025-08-01,355.68,3758.89,100.24,100.21,355.68,0.03,1090636.79,-3758.89,551060.95,-3758.89,-0.88,
SLONG14,2025-08-01,415.93,3758.89,99.53,99.49,415.93,0.04,1090636.79,-3758.89,551060.95,-3758.89,-0.78,
SLONG15,2025-08-01,511.74,3758.89,101.87,101.82,511.74,0.05,1090636.79,-3758.89,551060.95,-3758.89,-0.63,
SLONG16,2025-08-01,335.92,3758.89,102.24,102.21,335.92,0.03,1090636.79,-3758.89,551060.95,-3758.89,-0.72,
SLONG17,2025-08-01,557.21,4748.29,99.11,99.06,557.21,0.05,1090636.79,-4748.29,551060.95,-4748.29,-1.19,
SLONG18,2025-08-01,1891.49,4912.26,98.90,98.73,1891.49,0.17,1090636.79,-4912.26,551060.95,-4912.26,-1.41,
SLONG19,2025-08-01,827.95,5338.01,100.69,100.61,827.95,0.08,1090636.79,-5338.01,551060.95,-5338.01,-0.89,
SLONG2,2025-08-01,55.99,2868.46,102.28,102.27,55.99,0.01,1090636.79,-2868.46,551060.95,-2868.46,-0.55,
SLONG20,2025-08-01,1891.49,4840.19,101.20,101.02,1891.49,0.17,1090636.79,-4840.19,551060.95,-4840.19,-0.77,
SLONG21,2025-08-01,557.21,4785.05,98.11,98.06,557.21,0.05,1090636.79,-4785.05,551060.95,-4785.05,-2.05,
SLONG22,2025-08-01,1891.49,4949.02,97.99,97.82,1891.49,0.17,1090636.79,-4949.02,551060.95,-4949.02,-2.18,
SLONG23,2025-08-01,511.74,3801.77,98.06,98.01,511.74,0.05,1090636.79,-3801.77,551060.95,-3801.77,-2.18,
SLONG24,2025-08-01,335.92,3801.77,98.06,98.03,335.92,0.03,1090636.79,-3801.77,551060.95,-3801.77,-2.08,
SLONG3,2025-08-01,1.77,2095.22,103.06,103.06,1.77,0.00,1090636.79,-2095.22,551060.95,-2095.22,-0.38,
SLONG4,2025-08-01,-54.64,2868.46,103.30,103.31,-54.64,-0.01,1090636.79,-2868.46,551060.95,-2868.46,-0.60,
SLONG5,2025-08-01,-209.60,2095.22,101.12,101.14,-209.60,-0.02,1090636.79,-2095.22,551060.95,-2095.22,-0.63,
SLONG6,2025-08-01,55.99,2868.46,102.16,102.15,55.99,0.01,1090636.79,-2868.46,551060.95,-2868.46,-0.55,
SLONG7,2025-08-01,1.77,2095.22,102.92,102.92,1.77,0.00,1090636.79,-2095.22,551060.95,-2095.22,-0.38,
SLONG8,2025-08-01,-54.64,2868.46,103.20,103.21,-54.64,-0.01,1090636.79,-2868.46,551060.95,-2868.46,-0.60,
SLONG9,2025-08-01,-209.60,2095.22,102.11,102.13,-209.60,-0.02,1090636.79,-2095.22,551060.95,-2095.22,-0.62,
Liquidbees Stock Holdings,2025-08-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Liquidcase Stock Holdings,2025-08-01,17097686.10,0.00,100.62,100.57,9344.70,0.05,17088341.40,17088341.40,17088341.40,0.00,0.00,
Small Cap Stock Holdings,2025-08-01,30984000.00,0.00,101.20,104.08,-882000.00,-2.77,31866000.00,31866000.00,31938000.00,-72000.00,-8.23,
Debt Stock Holdings,2025-08-01,17097686.10,0.00,100.62,100.57,9344.70,0.05,17088341.40,17088341.40,17088341.40,0.00,0.00,
Equity Stock Holdings,2025-08-01,30984000.00,0.00,101.20,104.08,-882000.00,-2.77,31866000.00,31866000.00,31938000.00,-72000.00,-8.23,
Stock Holdings,2025-08-01,48081686.10,0.00,100.97,102.80,-872655.30,-1.78,48954341.40,48954341.40,49026341.40,-72000.00,-5.33,
Miscellaneous P&L,2025-08-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Tax,2025-08-01,-1829.58,4281.49,100.00,100.00,-1829.58,0.00,0.00,-4281.49,0.00,0.00,0.00,
Equity Holdings Tax,2025-08-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Equity Intraday Tax,2025-08-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
F&O Tax,2025-08-01,-1829.58,4281.49,100.00,100.00,-1829.58,0.00,0.00,-4281.49,0.00,0.00,0.00,
MCX Tax,2025-08-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Other Debits and Credits,2025-08-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Equity Other Debits and Credits,2025-08-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
NPSAR,2025-08-01,3309341.13,117839.37,102.02,101.87,37430.74,0.14,26175283.12,3154071.06,26450925.59,-152294.64,-0.46,
SPSAR,2025-08-01,3303769.01,68306.68,101.86,101.74,31858.62,0.12,26175283.12,3203603.75,26450925.59,-102761.95,-0.29,
NLONG,2025-08-01,-7373.45,83679.07,98.88,98.91,-7373.45,-0.03,26175282.96,-83679.07,13225462.80,-83679.07,-1.67,
SLONG,2025-08-01,9464.33,81504.93,101.16,101.12,9464.33,0.04,26175282.96,-81504.93,13225462.80,-81504.93,-0.66,
BNLONG,2025-08-01,0.00,130510.00,99.05,99.05,0.00,0.00,0.00,-130510.00,13225462.80,-130510.00,-1.15,
FNLONG,2025-08-01,0.00,89284.53,99.07,99.07,0.00,0.00,0.00,-89284.53,13225462.80,-89284.53,-0.93,
PSAR,2025-08-01,6613110.14,186146.05,101.94,101.80,69289.36,0.13,52350566.24,6357674.81,52901851.18,-255056.59,-0.37,
LONG,2025-08-01,2090.88,384978.53,99.03,99.03,2090.88,0.00,52350565.92,-384978.53,52901851.20,-384978.53,-1.44,
Total Portfolio Value,2025-08-01,6613371.44,575406.07,100.84,100.71,69550.66,0.13,52350566.00,5968414.79,52901851.00,-644316.61,-1.22,
Zerodha Total Portfolio,2025-08-01,51521164.82,0.00,101.79,103.37,-803104.64,-1.53,52324269.46,52324269.46,53040586.07,-716316.61,-4.91,
NPSAR1,2025-08-04,177952.05,-8710.75,103.37,103.46,-1185.00,-0.08,1433096.43,187847.80,1454182.40,6075.00,-0.09,
NPSAR10,2025-08-04,393278.26,-6916.64,102.73,103.04,-9780.11,-0.30,3224466.94,409975.01,3271910.38,986.21,-1.02,
NPSAR11,2025-08-04,402386.30,-21657.93,104.23,104.25,-672.07,-0.02,3224466.94,424716.30,3271910.38,15727.50,-0.02,
NPSAR12,2025-08-04,403666.11,-19932.93,101.70,101.68,607.74,0.02,3224466.94,422991.30,3271910.38,14002.50,-0.54,
NPSAR13,2025-08-04,383470.85,-19932.93,100.82,101.44,-19587.52,-0.61,3224466.94,422991.30,3271910.38,14002.50,-1.59,
NPSAR2,2025-08-04,177952.05,-8710.75,102.15,102.23,-1185.00,-0.08,1433096.43,187847.80,1454182.40,6075.00,-0.08,
NPSAR3,2025-08-04,175619.55,3045.03,99.15,99.39,-3517.50,-0.25,1433096.43,176092.02,1454182.40,-5680.78,-1.48,
NPSAR4,2025-08-04,175619.55,2456.25,100.54,100.79,-3517.50,-0.25,1433096.43,176680.80,1454182.40,-5092.00,-0.95,
NPSAR5,2025-08-04,175619.55,2456.25,101.07,101.32,-3517.50,-0.25,1433096.43,176680.80,1454182.40,-5092.00,-0.61,
NPSAR6,2025-08-04,176257.05,-3850.83,101.04,101.24,-2880.00,-0.20,1433096.43,182987.88,1454182.40,1215.08,-1.45,
NPSAR7,2025-08-04,176257.05,-1039.66,100.66,100.86,-2880.00,-0.20,1433096.43,180176.71,1454182.40,-1596.09,-1.60,
NPSAR8,2025-08-04,176257.05,-1039.66,101.21,101.41,-2880.00,-0.20,1433096.43,180176.71,1454182.40,-1596.09,-1.59,
NPSAR9,2025-08-04,176257.05,-1039.66,101.94,102.15,-2880.00,-0.20,1433096.43,180176.71,1454182.40,-1596.09,-1.60,
SPSAR1,2025-08-04,178772.05,-8124.75,102.62,102.65,-365.00,-0.03,1433096.43,187261.80,1454182.40,5489.00,-0.03,
SPSAR10,2025-08-04,399249.63,-9605.92,102.54,102.66,-3808.74,-0.12,3224466.94,412664.29,3271910.38,3675.49,-0.72,
SPSAR11,2025-08-04,405098.78,-16908.43,103.03,102.96,2040.41,0.06,3224466.94,419966.80,3271910.38,10978.00,-0.29,
SPSAR12,2025-08-04,406770.06,-16908.43,103.08,102.96,3711.69,0.12,3224466.94,419966.80,3271910.38,10978.00,0.00,
SPSAR13,2025-08-04,398848.36,-15512.43,102.62,102.75,-4210.01,-0.13,3224466.94,418570.80,3271910.38,9582.00,-0.13,
SPSAR2,2025-08-04,178772.05,-8124.75,101.65,101.68,-365.00,-0.03,1433096.43,187261.80,1454182.40,5489.00,-0.26,
SPSAR3,2025-08-04,177125.05,2395.22,99.36,99.50,-2012.00,-0.14,1433096.43,176741.83,1454182.40,-5030.97,-1.53,
SPSAR4,2025-08-04,177125.05,1359.17,100.44,100.58,-2012.00,-0.14,1433096.43,177777.88,1454182.40,-3994.92,-1.10,
SPSAR5,2025-08-04,177125.05,907.83,100.39,100.53,-2012.00,-0.14,1433096.43,178229.22,1454182.40,-3543.58,-0.78,
SPSAR6,2025-08-04,177648.05,-1857.83,101.31,101.42,-1489.00,-0.10,1433096.43,180994.88,1454182.40,-777.92,-0.50,
SPSAR7,2025-08-04,177648.05,-1259.49,99.94,100.04,-1489.00,-0.10,1433096.43,180396.54,1454182.40,-1376.26,-1.53,
SPSAR8,2025-08-04,178084.05,-2831.14,100.56,100.63,-1053.00,-0.07,1433096.43,181968.19,1454182.40,195.39,-1.23,
SPSAR9,2025-08-04,178084.05,-2831.14,100.94,101.01,-1053.00,-0.07,1433096.43,181968.19,1454182.40,195.39,-1.23,
NLONG1,2025-08-04,-5716.15,2063.90,100.60,101.14,-5716.15,-0.53,1074822.31,-2063.90,1090636.79,-2063.90,-0.99,
NLONG10,2025-08-04,-4420.49,1547.65,101.28,101.70,-4420.49,-0.41,1074822.31,-1547.65,1090636.79,-1547.65,-1.05,
NLONG11,2025-08-04,-5454.46,-1886.08,97.09,97.59,-5454.46,-0.51,1074822.31,1886.08,1090636.79,1886.08,-3.96,
NLONG12,2025-08-04,-3842.17,-1369.82,99.52,99.88,-3842.17,-0.36,1074822.31,1369.82,1090636.79,1369.82,-1.73,
NLONG13,2025-08-04,-4019.86,1930.77,98.25,98.62,-4019.86,-0.37,1074822.31,-1930.77,1090636.79,-1930.77,-2.22,
NLONG14,2025-08-04,-4420.49,2139.84,97.63,98.03,-4420.49,-0.41,1074822.31,-2139.84,1090636.79,-2139.84,-2.84,
NLONG15,2025-08-04,-3758.17,-777.63,98.29,98.63,-3758.17,-0.35,1074822.31,777.63,1090636.79,777.63,-2.21,
NLONG16,2025-08-04,-3842.17,-777.63,98.06,98.41,-3842.17,-0.36,1074822.31,777.63,1090636.79,777.63,-2.58,
NLONG17,2025-08-04,-4019.86,1930.77,97.92,98.29,-4019.86,-0.37,1074822.31,-1930.77,1090636.79,-1930.77,-2.55,
NLONG18,2025-08-04,-4420.49,1697.42,97.47,97.87,-4420.49,-0.41,1074822.31,-1697.42,1090636.79,-1697.42,-3.00,
NLONG19,2025-08-04,-3758.17,-777.63,98.05,98.39,-3758.17,-0.35,1074822.31,777.63,1090636.79,777.63,-2.85,
NLONG2,2025-08-04,-4420.49,1547.65,100.39,100.80,-4420.49,-0.41,1074822.31,-1547.65,1090636.79,-1547.65,-1.04,
NLONG20,2025-08-04,-3842.17,-777.63,97.65,98.00,-3842.17,-0.36,1074822.31,777.63,1090636.79,777.63,-3.06,
NLONG21,2025-08-04,-4019.86,1930.77,96.83,97.19,-4019.86,-0.37,1074822.31,-1930.77,1090636.79,-1930.77,-3.40,
NLONG22,2025-08-04,-4420.49,1697.42,96.46,96.86,-4420.49,-0.41,1074822.31,-1697.42,1090636.79,-1697.42,-3.79,
NLONG23,2025-08-04,-3758.17,-777.63,97.33,97.67,-3758.17,-0.35,1074822.31,777.63,1090636.79,777.63,-3.02,
NLONG24,2025-08-04,-3842.17,-777.63,96.19,96.54,-3842.17,-0.36,1074822.31,777.63,1090636.79,777.63,-3.81,
NLONG3,2025-08-04,-5454.46,-1886.08,98.26,98.76,-5454.46,-0.51,1074822.31,1886.08,1090636.79,1886.08,-2.15,
NLONG4,2025-08-04,-3842.17,-1369.82,96.96,97.31,-3842.17,-0.36,1074822.31,1369.82,1090636.79,1369.82,-3.04,
NLONG5,2025-08-04,-5716.15,2063.90,100.45,100.99,-5716.15,-0.53,1074822.31,-2063.90,1090636.79,-2063.90,-1.00,
NLONG6,2025-08-04,-4420.49,1547.65,100.20,100.61,-4420.49,-0.41,1074822.31,-1547.65,1090636.79,-1547.65,-1.05,
NLONG7,2025-08-04,-5454.46,-1886.08,98.74,99.24,-5454.46,-0.51,1074822.31,1886.08,1090636.79,1886.08,-2.32,
NLONG8,2025-08-04,-3842.17,-1369.82,99.47,99.83,-3842.17,-0.36,1074822.31,1369.82,1090636.79,1369.82,-1.78,
NLONG9,2025-08-04,-5716.15,1709.19,100.56,101.10,-5716.15,-0.53,1074822.31,-1709.19,1090636.79,-1709.19,-1.06,
SLONG1,2025-08-04,-1865.15,209.60,101.24,101.42,-1865.15,-0.17,1074822.31,-209.60,1090636.79,-209.60,-0.80,
SLONG10,2025-08-04,-1865.15,-55.99,102.23,102.41,-1865.15,-0.17,1074822.31,55.99,1090636.79,55.99,-0.73,
SLONG11,2025-08-04,-1865.15,-1.77,104.39,104.57,-1865.15,-0.17,1074822.31,1.77,1090636.79,1.77,-0.47,
SLONG12,2025-08-04,-1865.15,54.64,103.19,103.37,-1865.15,-0.17,1074822.31,-54.64,1090636.79,-54.64,-0.77,
SLONG13,2025-08-04,-1865.15,-355.68,100.07,100.24,-1865.15,-0.17,1074822.31,355.68,1090636.79,355.68,-1.05,
SLONG14,2025-08-04,-1865.15,-415.93,99.36,99.53,-1865.15,-0.17,1074822.31,415.93,1090636.79,415.93,-0.95,
SLONG15,2025-08-04,-1865.15,-511.74,101.69,101.87,-1865.15,-0.17,1074822.31,511.74,1090636.79,511.74,-0.81,
SLONG16,2025-08-04,-1865.15,-335.92,102.06,102.24,-1865.15,-0.17,1074822.31,335.92,1090636.79,335.92,-0.89,
SLONG17,2025-08-04,-1865.15,-557.21,98.94,99.11,-1865.15,-0.17,1074822.31,557.21,1090636.79,557.21,-1.36,
SLONG18,2025-08-04,-1865.15,-1891.49,98.73,98.90,-1865.15,-0.17,1074822.31,1891.49,1090636.79,1891.49,-1.58,
SLONG19,2025-08-04,-1865.15,-827.95,100.52,100.69,-1865.15,-0.17,1074822.31,827.95,1090636.79,827.95,-1.05,
SLONG2,2025-08-04,-1865.15,-55.99,102.10,102.28,-1865.15,-0.17,1074822.31,55.99,1090636.79,55.99,-0.73,
SLONG20,2025-08-04,-1865.15,-1891.49,101.02,101.20,-1865.15,-0.17,1074822.31,1891.49,1090636.79,1891.49,-0.95,
SLONG21,2025-08-04,-1865.15,-557.21,97.94,98.11,-1865.15,-0.17,1074822.31,557.21,1090636.79,557.21,-2.22,
SLONG22,2025-08-04,-1865.15,-1891.49,97.82,97.99,-1865.15,-0.17,1074822.31,1891.49,1090636.79,1891.49,-2.35,
SLONG23,2025-08-04,-1865.15,-511.74,97.89,98.06,-1865.15,-0.17,1074822.31,511.74,1090636.79,511.74,-2.35,
SLONG24,2025-08-04,-1865.15,-335.92,97.89,98.06,-1865.15,-0.17,1074822.31,335.92,1090636.79,335.92,-2.25,
SLONG3,2025-08-04,-1865.15,-1.77,102.88,103.06,-1865.15,-0.17,1074822.31,1.77,1090636.79,1.77,-0.55,
SLONG4,2025-08-04,-1865.15,54.64,103.12,103.30,-1865.15,-0.17,1074822.31,-54.64,1090636.79,-54.64,-0.77,
SLONG5,2025-08-04,-1865.15,209.60,100.94,101.12,-1865.15,-0.17,1074822.31,-209.60,1090636.79,-209.60,-0.81,
SLONG6,2025-08-04,-1865.15,-55.99,101.98,102.16,-1865.15,-0.17,1074822.31,55.99,1090636.79,55.99,-0.72,
SLONG7,2025-08-04,-1865.15,-1.77,102.74,102.92,-1865.15,-0.17,1074822.31,1.77,1090636.79,1.77,-0.55,
SLONG8,2025-08-04,-1865.15,54.64,103.02,103.20,-1865.15,-0.17,1074822.31,-54.64,1090636.79,-54.64,-0.77,
SLONG9,2025-08-04,-1865.15,209.60,101.93,102.11,-1865.15,-0.17,1074822.31,-209.60,1090636.79,-209.60,-0.80,
Liquidbees Stock Holdings,2025-08-04,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Liquidcase Stock Holdings,2025-08-04,17099243.55,0.00,100.63,100.62,1557.45,0.01,17097686.10,17097686.10,17088341.40,9344.70,0.00,
Small Cap Stock Holdings,2025-08-04,30942000.00,0.00,101.06,101.20,-42000.00,-0.14,30984000.00,30984000.00,31866000.00,-882000.00,-8.35,
Debt Stock Holdings,2025-08-04,17099243.55,0.00,100.63,100.62,1557.45,0.01,17097686.10,17097686.10,17088341.40,9344.70,0.00,
Equity Stock Holdings,2025-08-04,30942000.00,0.00,101.06,101.20,-42000.00,-0.14,30984000.00,30984000.00,31866000.00,-882000.00,-8.35,
Stock Holdings,2025-08-04,48041243.55,0.00,100.89,100.97,-40442.55,-0.08,48081686.10,48081686.10,48954341.40,-872655.30,-5.40,
Miscellaneous P&L,2025-08-04,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Tax,2025-08-04,-1471.11,1829.58,100.00,100.00,-1471.11,0.00,0.00,-1829.58,0.00,0.00,0.00,
Equity Holdings Tax,2025-08-04,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Equity Intraday Tax,2025-08-04,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
F&O Tax,2025-08-04,-1471.11,1829.58,100.00,100.00,-1471.11,0.00,0.00,-1829.58,0.00,0.00,0.00,
MCX Tax,2025-08-04,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Other Debits and Credits,2025-08-04,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Equity Other Debits and Credits,2025-08-04,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
NPSAR,2025-08-04,3170592.49,-84874.19,101.80,102.02,-53874.46,-0.21,25795735.63,3309341.13,26175283.12,37430.74,-0.67,
SPSAR,2025-08-04,3210350.30,-79302.07,101.81,101.86,-14116.65,-0.05,25795735.63,3303769.01,26175283.12,31858.62,-0.34,
NLONG,2025-08-04,-106421.88,7373.45,98.48,98.88,-106421.88,-0.41,25795735.44,-7373.45,26175282.96,-7373.45,-2.07,
SLONG,2025-08-04,-44763.60,-9464.33,100.99,101.16,-44763.60,-0.17,25795735.44,9464.33,26175282.96,9464.33,-0.83,
BNLONG,2025-08-04,0.00,0.00,99.05,99.05,0.00,0.00,0.00,0.00,0.00,0.00,-1.15,
FNLONG,2025-08-04,0.00,0.00,99.07,99.07,0.00,0.00,0.00,0.00,0.00,0.00,-0.93,
PSAR,2025-08-04,6380942.80,-164176.25,101.80,101.94,-67991.11,-0.13,51591471.26,6613110.14,52350566.24,69289.36,-0.51,
LONG,2025-08-04,-151185.48,-2090.88,98.74,99.03,-151185.48,-0.29,51591470.88,2090.88,52350565.92,2090.88,-1.73,
Total Portfolio Value,2025-08-04,6228286.21,-164437.55,100.41,100.84,-220647.70,-0.43,51591471.00,6613371.44,52350566.00,69550.66,-1.65,
Zerodha Total Portfolio,2025-08-04,51260074.57,0.00,101.27,101.79,-261090.25,-0.51,51521164.82,51521164.82,52324269.46,-803104.64,-5.39,
NPSAR1,2025-08-05,181980.48,1005.93,103.59,103.37,3022.50,0.21,1431663.87,177952.05,1433096.43,-1185.00,0.00,
NPSAR10,2025-08-05,390754.29,9377.20,102.35,102.73,-11901.17,-0.37,3221243.69,393278.26,3224466.94,-9780.11,-1.39,
NPSAR11,2025-08-05,397832.55,269.16,104.07,104.23,-4822.91,-0.15,3221243.69,402386.30,3224466.94,-672.07,-0.17,
NPSAR12,2025-08-05,403822.49,-1010.65,101.74,101.70,1167.03,0.04,3221243.69,403666.11,3224466.94,607.74,-0.50,
NPSAR13,2025-08-05,393844.23,19184.61,100.54,100.82,-8811.23,-0.27,3221243.69,383470.85,3224466.94,-19587.52,-1.86,
NPSAR2,2025-08-05,181980.48,1005.93,102.37,102.15,3022.50,0.21,1431663.87,177952.05,1433096.43,-1185.00,0.00,
NPSAR3,2025-08-05,184414.23,3338.43,99.53,99.15,5456.25,0.38,1431663.87,175619.55,1433096.43,-3517.50,-1.10,
NPSAR4,2025-08-05,184414.23,3338.43,100.92,100.54,5456.25,0.38,1431663.87,175619.55,1433096.43,-3517.50,-0.57,
NPSAR5,2025-08-05,184414.23,3338.43,101.46,101.07,5456.25,0.38,1431663.87,175619.55,1433096.43,-3517.50,-0.23,
NPSAR6,2025-08-05,183799.23,2700.93,101.38,101.04,4841.25,0.34,1431663.87,176257.05,1433096.43,-2880.00,-1.12,
