System Tag,Date,Portfolio Value,Cash In/Out,NAV,Prev NAV,PnL,Daily P/L %,Exposure Value,Prev Portfolio Value,Prev Exposure Value,Prev Pnl,Drawdown %
QTF NPSAR13,2025-10-28,429174.60,-8401.43,102.79,102.78,267.43,0.01,3431257.38,437308.60,3439249.69,7402.39,0.00
QTF NPSAR2,2025-10-28,193643.78,-5874.02,101.68,101.48,3018.37,0.20,1525003.29,196499.43,1528555.43,5430.00,0.00
QTF NPSAR3,2025-10-28,193643.78,-5874.02,102.20,102.00,3018.37,0.20,1525003.29,196499.43,1528555.43,5430.00,0.00
QTF NPSAR4,2025-10-28,193643.78,-5874.02,101.33,101.13,3018.37,0.20,1525003.29,196499.43,1528555.43,5430.00,-0.08
QTF NPSAR5,2025-10-28,188610.92,-5874.02,101.02,101.15,-2014.49,-0.13,1525003.29,196499.43,1528555.43,5430.00,-0.13
QTF NPSAR6,2025-10-28,189654.32,10472.23,100.65,100.71,-971.09,-0.06,1525003.29,180153.18,1528555.43,-10916.25,-1.24
QTF NPSAR7,2025-10-28,183318.83,10472.23,100.69,101.17,-7306.58,-0.48,1525003.29,180153.18,1528555.43,-10916.25,-1.52
QTF NPSAR8,2025-10-28,180644.06,9290.88,100.62,101.28,-9981.35,-0.65,1525003.29,181334.53,1528555.43,-9734.90,-1.72
QTF NPSAR9,2025-10-28,183717.19,10712.79,101.85,102.31,-6908.22,-0.45,1525003.29,179912.62,1528555.43,-11156.81,-1.17
QTF SPSAR1,2025-10-28,189577.41,-9109.02,101.35,101.42,-1048.00,-0.07,1525003.29,199734.43,1528555.43,8665.00,-0.07
QTF SPSAR10,2025-10-28,424472.30,8792.01,103.21,103.34,-4434.87,-0.13,3431257.38,420115.16,3439249.69,-9791.05,-0.41
QTF SPSAR11,2025-10-28,411946.22,-2615.79,100.28,100.78,-16960.95,-0.49,3431257.38,431522.96,3439249.69,1616.75,-0.52
QTF SPSAR12,2025-10-28,421341.01,1428.93,102.06,102.29,-7566.16,-0.22,3431257.38,427478.24,3439249.69,-2427.97,-0.29
QTF SPSAR13,2025-10-28,426976.79,-6840.91,102.71,102.77,-1930.38,-0.06,3431257.38,435748.08,3439249.69,5841.87,-0.06
QTF SPSAR2,2025-10-28,189577.41,-9109.02,101.90,101.97,-1048.00,-0.07,1525003.29,199734.43,1528555.43,8665.00,-0.07
QTF SPSAR3,2025-10-28,189577.41,-9109.02,102.54,102.61,-1048.00,-0.07,1525003.29,199734.43,1528555.43,8665.00,-0.07
QTF SPSAR4,2025-10-28,189577.41,-9109.02,103.47,103.54,-1048.00,-0.07,1525003.29,199734.43,1528555.43,8665.00,-0.07
QTF SPSAR5,2025-10-28,183162.33,-9109.02,101.60,102.10,-7463.08,-0.49,1525003.29,199734.43,1528555.43,8665.00,-0.49
QTF SPSAR6,2025-10-28,185364.72,9056.98,100.50,100.85,-5260.69,-0.34,1525003.29,181568.43,1528555.43,-9501.00,-1.81
QTF SPSAR7,2025-10-28,190995.41,8703.98,100.85,100.83,370.00,0.02,1525003.29,181921.43,1528555.43,-9148.00,-1.16
QTF SPSAR8,2025-10-28,183210.69,8353.07,100.08,100.57,-7414.72,-0.49,1525003.29,182272.34,1528555.43,-8797.09,-1.59
QTF SPSAR9,2025-10-28,182644.14,11292.58,100.55,101.08,-7981.27,-0.52,1525003.29,179332.83,1528555.43,-11736.60,-1.57
QTF DMA1,2025-10-28,0.00,0.00,101.48,101.48,0.00,0.00,30623753.00,0.00,30533496.00,0.00,-0.65
QTF NLONG1,2025-10-28,316.40,10752.79,102.83,102.80,316.40,0.03,1143752.46,-10752.79,1146416.56,-10752.79,-0.91
QTF NLONG10,2025-10-28,-3411.54,10640.17,98.31,98.60,-3411.54,-0.30,1143752.46,-10640.17,1146416.56,-10640.17,-3.79
QTF NLONG11,2025-10-28,755.93,10851.70,99.89,99.82,755.93,0.07,1143752.46,-10851.70,1146416.56,-10851.70,-4.28
QTF NLONG12,2025-10-28,-6927.42,10900.11,97.22,97.81,-6927.42,-0.61,1143752.46,-10900.11,1146416.56,-10900.11,-4.93
QTF NLONG13,2025-10-28,-2052.64,6382.33,98.62,98.80,-2052.64,-0.18,1143752.46,-6382.33,1146416.56,-6382.33,-4.12
QTF NLONG14,2025-10-28,-2052.64,6010.99,99.45,99.63,-2052.64,-0.18,1143752.46,-6010.99,1146416.56,-6010.99,-3.47
QTF NLONG15,2025-10-28,-11639.82,6256.08,99.20,100.22,-11639.82,-1.02,1143752.46,-6256.08,1146416.56,-6256.08,-6.63
QTF NLONG16,2025-10-28,-6514.47,6270.93,101.56,102.14,-6514.47,-0.57,1143752.46,-6270.93,1146416.56,-6270.93,-3.87
QTF NLONG17,2025-10-28,-2313.13,6382.33,98.72,98.92,-2313.13,-0.20,1143752.46,-6382.33,1146416.56,-6382.33,-4.02
QTF NLONG18,2025-10-28,-2313.13,6010.99,99.57,99.77,-2313.13,-0.20,1143752.46,-6010.99,1146416.56,-6010.99,-3.36
QTF NLONG19,2025-10-28,-10703.58,6256.08,100.25,101.20,-10703.58,-0.94,1143752.46,-6256.08,1146416.56,-6256.08,-5.75
QTF NLONG2,2025-10-28,-3483.27,10640.17,100.73,101.04,-3483.27,-0.30,1143752.46,-10640.17,1146416.56,-10640.17,-1.36
QTF NLONG20,2025-10-28,-7053.25,6270.93,101.64,102.27,-7053.25,-0.62,1143752.46,-6270.93,1146416.56,-6270.93,-3.83
QTF NLONG21,2025-10-28,61.46,6382.33,98.81,98.80,61.46,0.01,1143752.46,-6382.33,1146416.56,-6382.33,-3.70
QTF NLONG22,2025-10-28,61.46,6010.99,99.10,99.09,61.46,0.01,1143752.46,-6010.99,1146416.56,-6010.99,-3.54
QTF NLONG23,2025-10-28,0.00,6256.08,100.05,100.05,0.00,0.00,1143752.46,-6256.08,1146416.56,-6256.08,-3.31
QTF NLONG24,2025-10-28,0.00,6270.93,101.20,101.20,0.00,0.00,1143752.46,-6270.93,1146416.56,-6270.93,-2.71
QTF NLONG3,2025-10-28,755.93,10537.41,101.38,101.31,755.93,0.07,1143752.46,-10537.41,1146416.56,-10537.41,-2.38
QTF NLONG4,2025-10-28,-6871.74,10900.11,99.06,99.66,-6871.74,-0.60,1143752.46,-10900.11,1146416.56,-10900.11,-3.02
QTF NLONG5,2025-10-28,316.40,10752.79,104.26,104.23,316.40,0.03,1143752.46,-10752.79,1146416.56,-10752.79,-0.91
QTF NLONG6,2025-10-28,-3483.27,10640.17,100.75,101.06,-3483.27,-0.30,1143752.46,-10640.17,1146416.56,-10640.17,-1.36
QTF NLONG7,2025-10-28,755.93,10537.41,99.86,99.79,755.93,0.07,1143752.46,-10537.41,1146416.56,-10537.41,-4.20
QTF NLONG8,2025-10-28,-6393.66,10900.11,96.83,97.37,-6393.66,-0.56,1143752.46,-10900.11,1146416.56,-10900.11,-5.31
QTF NLONG9,2025-10-28,316.40,11123.88,102.26,102.23,316.40,0.03,1143752.46,-11123.88,1146416.56,-11123.88,-1.47
QTF SLONG1,2025-10-28,-5223.96,8756.17,100.08,100.54,-5223.96,-0.46,1143752.46,-8756.17,1146416.56,-8756.17,-1.21
QTF SLONG10,2025-10-28,-5165.15,5606.14,98.12,98.57,-5165.15,-0.45,1143752.46,-5606.14,1146416.56,-5606.14,-2.60
QTF SLONG11,2025-10-28,-5386.60,9233.15,101.12,101.60,-5386.60,-0.47,1143752.46,-9233.15,1146416.56,-9233.15,-1.27
QTF SLONG12,2025-10-28,-4640.46,5675.89,98.46,98.86,-4640.46,-0.41,1143752.46,-5675.89,1146416.56,-5675.89,-1.54
QTF SLONG13,2025-10-28,-2123.37,5275.67,99.59,99.78,-2123.37,-0.19,1143752.46,-5275.67,1146416.56,-5275.67,-3.15
QTF SLONG14,2025-10-28,-830.11,5564.44,100.99,101.06,-830.11,-0.07,1143752.46,-5564.44,1146416.56,-5564.44,-3.23
QTF SLONG15,2025-10-28,-2312.10,5001.37,102.78,102.99,-2312.10,-0.20,1143752.46,-5001.37,1146416.56,-5001.37,-0.76
QTF SLONG16,2025-10-28,-1662.49,5732.78,103.28,103.43,-1662.49,-0.15,1143752.46,-5732.78,1146416.56,-5732.78,-2.16
QTF SLONG17,2025-10-28,-1955.25,5275.67,100.08,100.25,-1955.25,-0.17,1143752.46,-5275.67,1146416.56,-5275.67,-2.73
QTF SLONG18,2025-10-28,-1038.50,5564.44,101.45,101.54,-1038.50,-0.09,1143752.46,-5564.44,1146416.56,-5564.44,-2.79
QTF SLONG19,2025-10-28,-2282.91,4946.84,104.02,104.23,-2282.91,-0.20,1143752.46,-4946.84,1146416.56,-4946.84,-0.75
QTF SLONG2,2025-10-28,-5612.14,5606.14,98.75,99.24,-5612.14,-0.49,1143752.46,-5606.14,1146416.56,-5606.14,-1.96
QTF SLONG20,2025-10-28,-1633.30,5185.49,103.92,104.07,-1633.30,-0.14,1143752.46,-5185.49,1146416.56,-5185.49,-2.01
QTF SLONG21,2025-10-28,-0.85,3539.72,99.65,99.65,-0.85,0.00,1143752.46,-3539.72,1146416.56,-3539.72,-2.53
QTF SLONG22,2025-10-28,769.56,4430.06,100.02,99.95,769.56,0.07,1143752.46,-4430.06,1146416.56,-4430.06,-3.18
QTF SLONG23,2025-10-28,-0.85,3273.35,99.62,99.62,-0.85,0.00,1143752.46,-3273.35,1146416.56,-3273.35,-2.19
QTF SLONG24,2025-10-28,-62.82,4682.57,102.09,102.10,-62.82,-0.01,1143752.46,-4682.57,1146416.56,-4682.57,-2.54
QTF SLONG3,2025-10-28,-5244.82,8205.60,105.52,106.01,-5244.82,-0.46,1143752.46,-8205.60,1146416.56,-8205.60,-1.17
QTF SLONG4,2025-10-28,-5327.06,5858.65,99.75,100.22,-5327.06,-0.47,1143752.46,-5858.65,1146416.56,-5858.65,-1.02
QTF SLONG5,2025-10-28,-5223.96,8623.89,100.48,100.94,-5223.96,-0.46,1143752.46,-8623.89,1146416.56,-8623.89,-1.28
QTF SLONG6,2025-10-28,-5612.14,5606.14,98.65,99.14,-5612.14,-0.49,1143752.46,-5606.14,1146416.56,-5606.14,-2.10
QTF SLONG7,2025-10-28,-5244.82,8576.18,105.38,105.87,-5244.82,-0.46,1143752.46,-8576.18,1146416.56,-8576.18,-1.21
QTF SLONG8,2025-10-28,-5270.68,5858.65,98.96,99.42,-5270.68,-0.46,1143752.46,-5858.65,1146416.56,-5858.65,-1.04
QTF SLONG9,2025-10-28,-5223.96,8424.96,99.77,100.23,-5223.96,-0.46,1143752.46,-8424.96,1146416.56,-8424.96,-1.95
QTF Gold Stock Holdings,2025-10-28,12062874.60,0.00,115.96,119.92,-411064.50,-3.30,12473939.10,12473939.10,12508817.30,-34878.20,-10.43
QTF Liquidcase Stock Holdings,2025-10-28,8258618.50,0.00,100.94,100.93,743.35,0.01,8257875.15,8257875.15,8257131.80,743.35,0.00
QTF Low Vol Stock Holdings,2025-10-28,5287887.05,0.00,101.68,101.95,-13872.90,-0.26,5301759.95,5301759.95,5290199.20,11560.75,-0.44
QTF QAW Momentum Stock Holdings,2025-10-28,10797856.47,0.00,103.85,103.60,25626.24,0.24,10772230.23,10772230.23,10719776.52,52453.71,0.00
QTF QTF Momentum Stock Holdings,2025-10-28,14535482.67,0.00,103.85,103.60,34496.64,0.24,14500986.03,14500986.03,14430375.72,70610.31,0.00
QTF Debt Stock Holdings,2025-10-28,8258618.50,0.00,100.94,100.93,743.35,0.01,8257875.15,8257875.15,8257131.80,743.35,0.00
QTF Equity Stock Holdings,2025-10-28,42684100.79,0.00,106.73,107.65,-364814.52,-0.85,43048915.31,43048915.31,42949168.74,99746.57,-2.44
QTF Stock Holdings,2025-10-28,50942719.29,0.00,105.74,106.50,-364071.17,-0.71,51306790.46,51306790.46,51206300.54,100489.92,-2.04
QTF Miscellaneous P&L,2025-10-28,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF Total Tax,2025-10-28,-4650.20,2143.14,100.00,100.00,-4650.20,0.00,0.00,-2143.14,0.00,0.00,0.00
QTF Equity Holdings Tax,2025-10-28,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF Equity Intraday Tax,2025-10-28,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF F&O Tax,2025-10-28,-4650.20,2143.14,100.00,100.00,-4650.20,0.00,0.00,-2143.14,0.00,0.00,0.00
QTF MCX Tax,2025-10-28,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF Total Other Debits and Credits,2025-10-28,0.00,500.00,100.00,100.00,0.00,0.00,0.00,-500.00,0.00,0.00,0.00
QTF Equity Other Debits and Credits,2025-10-28,0.00,500.00,100.00,100.00,0.00,0.00,0.00,-500.00,0.00,0.00,0.00
QTF NPSAR,2025-10-28,3391460.39,2367.25,101.74,101.89,-39797.00,-0.14,27450059.13,3428890.13,27513997.63,-10359.57,-0.18
QTF SPSAR,2025-10-28,3368423.27,-7374.23,101.74,101.97,-62834.12,-0.23,27450059.13,3438631.61,27513997.63,-618.09,-0.38
QTF NLONG,2025-10-28,-71873.65,203937.81,100.07,100.34,-71873.65,-0.26,27450059.04,-203937.81,27513997.44,-203937.81,-3.18
QTF SLONG,2025-10-28,-76308.74,144503.96,100.95,101.23,-76308.74,-0.28,27450059.04,-144503.96,27513997.44,-144503.96,-0.80
QTF PSAR,2025-10-28,6759883.66,-5006.98,101.74,101.93,-102631.12,-0.19,54900118.26,6867521.75,55027995.26,-10977.66,-0.25
QTF LONG,2025-10-28,-148182.39,348441.77,100.52,100.79,-148182.39,-0.27,54900118.08,-348441.77,55027994.88,-348441.77,-1.84
QTF Total Portfolio Value,2025-10-28,6607051.07,345577.93,102.93,103.42,-255463.71,-0.47,54900118.00,6516936.84,55027995.00,-361562.57,-1.59
QTF Zerodha Total Portfolio,2025-10-28,54222499.61,0.00,108.44,109.68,-619534.88,-1.13,54842034.49,54842034.49,55103607.14,-261572.65,-2.53
QTF NPSAR1,2025-10-29,191554.32,-5314.46,100.98,100.76,3225.00,0.21,1506634.57,193643.78,1525003.29,3018.37,0.00
QTF NPSAR10,2025-10-29,433648.47,1089.58,103.48,103.18,9907.50,0.29,3389927.75,422651.39,3431257.38,-6255.78,-0.09
QTF NPSAR11,2025-10-29,432455.97,3119.96,100.78,100.52,8715.00,0.26,3389927.75,420621.01,3431257.38,-8286.16,-0.56
QTF NPSAR12,2025-10-29,432455.97,5248.04,102.81,102.55,8715.00,0.26,3389927.75,418492.93,3431257.38,-10414.24,-0.05
QTF NPSAR13,2025-10-29,428554.95,-5433.63,102.94,102.79,4813.98,0.14,3389927.75,429174.60,3431257.38,267.43,0.00
QTF NPSAR2,2025-10-29,191554.32,-5314.46,101.90,101.68,3225.00,0.21,1506634.57,193643.78,1525003.29,3018.37,0.00
QTF NPSAR3,2025-10-29,191554.32,-5314.46,102.42,102.20,3225.00,0.21,1506634.57,193643.78,1525003.29,3018.37,0.00
QTF NPSAR4,2025-10-29,191554.32,-5314.46,101.55,101.33,3225.00,0.21,1506634.57,193643.78,1525003.29,3018.37,0.00
QTF NPSAR5,2025-10-29,178080.42,-281.60,100.33,101.02,-10248.90,-0.68,1506634.57,188610.92,1525003.29,-2014.49,-0.81
QTF NPSAR6,2025-10-29,191554.32,-1325.00,100.87,100.65,3225.00,0.21,1506634.57,189654.32,1525003.29,-971.09,-1.02
QTF NPSAR7,2025-10-29,191554.32,5010.49,100.91,100.69,3225.00,0.21,1506634.57,183318.83,1525003.29,-7306.58,-1.30
QTF NPSAR8,2025-10-29,186509.21,7685.26,100.50,100.62,-1820.11,-0.12,1506634.57,180644.06,1525003.29,-9981.35,-1.84
QTF NPSAR9,2025-10-29,187686.84,4612.13,101.81,101.85,-642.48,-0.04,1506634.57,183717.19,1525003.29,-6908.22,-1.21
QTF SPSAR1,2025-10-29,193322.32,-1248.09,101.69,101.35,4993.00,0.33,1506634.57,189577.41,1525003.29,-1048.00,0.00
QTF SPSAR10,2025-10-29,432606.97,-731.33,103.48,103.21,8866.00,0.26,3389927.75,424472.30,3431257.38,-4434.87,-0.15
QTF SPSAR11,2025-10-29,432606.97,11794.75,100.54,100.28,8866.00,0.26,3389927.75,411946.22,3431257.38,-16960.95,-0.26
QTF SPSAR12,2025-10-29,431786.97,2399.96,102.30,102.06,8046.00,0.24,3389927.75,421341.01,3431257.38,-7566.16,-0.06
QTF SPSAR13,2025-10-29,429093.03,-3235.82,102.87,102.71,5352.06,0.16,3389927.75,426976.79,3431257.38,-1930.38,0.00
QTF SPSAR2,2025-10-29,193322.32,-1248.09,102.24,101.90,4993.00,0.33,1506634.57,189577.41,1525003.29,-1048.00,0.00
QTF SPSAR3,2025-10-29,193322.32,-1248.09,102.88,102.54,4993.00,0.33,1506634.57,189577.41,1525003.29,-1048.00,0.00
QTF SPSAR4,2025-10-29,193322.32,-1248.09,103.81,103.47,4993.00,0.33,1506634.57,189577.41,1525003.29,-1048.00,0.00
QTF SPSAR5,2025-10-29,182083.90,5166.99,101.18,101.60,-6245.42,-0.41,1506634.57,183162.33,1525003.29,-7463.08,-0.90
QTF SPSAR6,2025-10-29,194239.32,2964.60,100.89,100.50,5910.00,0.39,1506634.57,185364.72,1525003.29,-5260.69,-1.43
QTF SPSAR7,2025-10-29,193322.32,-2666.09,101.18,100.85,4993.00,0.33,1506634.57,190995.41,1525003.29,370.00,-0.83
QTF SPSAR8,2025-10-29,183916.69,5118.63,99.79,100.08,-4412.63,-0.29,1506634.57,183210.69,1525003.29,-7414.72,-1.88
QTF SPSAR9,2025-10-29,187937.78,5685.18,100.52,100.55,-391.54,-0.03,1506634.57,182644.14,1525003.29,-7981.27,-1.60
QTF DMA1,2025-10-29,0.00,0.00,101.48,101.48,0.00,0.00,30643193.00,0.00,30623753.00,0.00,-0.65
QTF NLONG1,2025-10-29,0.00,-316.40,102.83,102.83,0.00,0.00,1129975.92,316.40,1143752.46,316.40,-0.91
QTF NLONG10,2025-10-29,-2097.90,3411.54,98.13,98.31,-2097.90,-0.19,1129975.92,-3411.54,1143752.46,-3411.54,-3.96
QTF NLONG11,2025-10-29,0.00,-755.93,99.89,99.89,0.00,0.00,1129975.92,755.93,1143752.46,755.93,-4.28
QTF NLONG12,2025-10-29,0.00,6927.42,97.22,97.22,0.00,0.00,1129975.92,-6927.42,1143752.46,-6927.42,-4.93
QTF NLONG13,2025-10-29,3538.82,2052.64,98.93,98.62,3538.82,0.31,1129975.92,-2052.64,1143752.46,-2052.64,-3.82
QTF NLONG14,2025-10-29,2252.35,2052.64,99.65,99.45,2252.35,0.20,1129975.92,-2052.64,1143752.46,-2052.64,-3.28
QTF NLONG15,2025-10-29,0.00,11639.82,99.20,99.20,0.00,0.00,1129975.92,-11639.82,1143752.46,-11639.82,-6.63
QTF NLONG16,2025-10-29,0.00,6514.47,101.56,101.56,0.00,0.00,1129975.92,-6514.47,1143752.46,-6514.47,-3.87
QTF NLONG17,2025-10-29,3538.82,2313.13,99.03,98.72,3538.82,0.31,1129975.92,-2313.13,1143752.46,-2313.13,-3.72
QTF NLONG18,2025-10-29,2252.35,2313.13,99.77,99.57,2252.35,0.20,1129975.92,-2313.13,1143752.46,-2313.13,-3.16
QTF NLONG19,2025-10-29,0.00,10703.58,100.25,100.25,0.00,0.00,1129975.92,-10703.58,1143752.46,-10703.58,-5.75
QTF NLONG2,2025-10-29,-2097.90,3483.27,100.54,100.73,-2097.90,-0.19,1129975.92,-3483.27,1143752.46,-3483.27,-1.55
QTF NLONG20,2025-10-29,0.00,7053.25,101.64,101.64,0.00,0.00,1129975.92,-7053.25,1143752.46,-7053.25,-3.83
QTF NLONG21,2025-10-29,3538.82,-61.46,99.12,98.81,3538.82,0.31,1129975.92,61.46,1143752.46,61.46,-3.40
QTF NLONG22,2025-10-29,2252.35,-61.46,99.30,99.10,2252.35,0.20,1129975.92,61.46,1143752.46,61.46,-3.35
QTF NLONG23,2025-10-29,0.00,0.00,100.05,100.05,0.00,0.00,1129975.92,0.00,1143752.46,0.00,-3.31
QTF NLONG24,2025-10-29,0.00,0.00,101.20,101.20,0.00,0.00,1129975.92,0.00,1143752.46,0.00,-2.71
QTF NLONG3,2025-10-29,0.00,-755.93,101.38,101.38,0.00,0.00,1129975.92,755.93,1143752.46,755.93,-2.38
QTF NLONG4,2025-10-29,0.00,6871.74,99.06,99.06,0.00,0.00,1129975.92,-6871.74,1143752.46,-6871.74,-3.02
QTF NLONG5,2025-10-29,0.00,-316.40,104.26,104.26,0.00,0.00,1129975.92,316.40,1143752.46,316.40,-0.91
QTF NLONG6,2025-10-29,-2097.90,3483.27,100.56,100.75,-2097.90,-0.19,1129975.92,-3483.27,1143752.46,-3483.27,-1.55
QTF NLONG7,2025-10-29,0.00,-755.93,99.86,99.86,0.00,0.00,1129975.92,755.93,1143752.46,755.93,-4.20
QTF NLONG8,2025-10-29,0.00,6393.66,96.83,96.83,0.00,0.00,1129975.92,-6393.66,1143752.46,-6393.66,-5.31
QTF NLONG9,2025-10-29,0.00,-316.40,102.26,102.26,0.00,0.00,1129975.92,316.40,1143752.46,316.40,-1.47
QTF SLONG1,2025-10-29,-3378.99,5223.96,99.78,100.08,-3378.99,-0.30,1129975.92,-5223.96,1143752.46,-5223.96,-1.51
QTF SLONG10,2025-10-29,-3782.71,5165.15,97.79,98.12,-3782.71,-0.33,1129975.92,-5165.15,1143752.46,-5165.15,-2.93
QTF SLONG11,2025-10-29,-3118.46,5386.60,100.84,101.12,-3118.46,-0.28,1129975.92,-5386.60,1143752.46,-5386.60,-1.54
QTF SLONG12,2025-10-29,-3600.94,4640.46,98.15,98.46,-3600.94,-0.32,1129975.92,-4640.46,1143752.46,-4640.46,-1.85
QTF SLONG13,2025-10-29,3136.71,2123.37,99.87,99.59,3136.71,0.28,1129975.92,-2123.37,1143752.46,-2123.37,-2.88
QTF SLONG14,2025-10-29,1646.15,830.11,101.14,100.99,1646.15,0.15,1129975.92,-830.11,1143752.46,-830.11,-3.09
QTF SLONG15,2025-10-29,3094.95,2312.10,103.06,102.78,3094.95,0.27,1129975.92,-2312.10,1143752.46,-2312.10,-0.49
QTF SLONG16,2025-10-29,2148.30,1662.49,103.48,103.28,2148.30,0.19,1129975.92,-1662.49,1143752.46,-1662.49,-1.97
QTF SLONG17,2025-10-29,3136.71,1955.25,100.36,100.08,3136.71,0.28,1129975.92,-1955.25,1143752.46,-1955.25,-2.46
QTF SLONG18,2025-10-29,1646.15,1038.50,101.60,101.45,1646.15,0.15,1129975.92,-1038.50,1143752.46,-1038.50,-2.64
QTF SLONG19,2025-10-29,3094.95,2282.91,104.30,104.02,3094.95,0.27,1129975.92,-2282.91,1143752.46,-2282.91,-0.49
QTF SLONG2,2025-10-29,-3782.71,5612.14,98.42,98.75,-3782.71,-0.33,1129975.92,-5612.14,1143752.46,-5612.14,-2.28
QTF SLONG20,2025-10-29,2148.30,1633.30,104.12,103.92,2148.30,0.19,1129975.92,-1633.30,1143752.46,-1633.30,-1.82
QTF SLONG21,2025-10-29,3136.71,0.85,99.93,99.65,3136.71,0.28,1129975.92,-0.85,1143752.46,-0.85,-2.26
QTF SLONG22,2025-10-29,1646.15,-769.56,100.17,100.02,1646.15,0.15,1129975.92,769.56,1143752.46,769.56,-3.04
QTF SLONG23,2025-10-29,3094.95,0.85,99.89,99.62,3094.95,0.27,1129975.92,-0.85,1143752.46,-0.85,-1.92
QTF SLONG24,2025-10-29,2148.30,62.82,102.28,102.09,2148.30,0.19,1129975.92,-62.82,1143752.46,-62.82,-2.36
QTF SLONG3,2025-10-29,-3118.46,5244.82,105.23,105.52,-3118.46,-0.28,1129975.92,-5244.82,1143752.46,-5244.82,-1.44
QTF SLONG4,2025-10-29,-3963.69,5327.06,99.40,99.75,-3963.69,-0.35,1129975.92,-5327.06,1143752.46,-5327.06,-1.37
QTF SLONG5,2025-10-29,-3378.99,5223.96,100.18,100.48,-3378.99,-0.30,1129975.92,-5223.96,1143752.46,-5223.96,-1.57
QTF SLONG6,2025-10-29,-3782.71,5612.14,98.32,98.65,-3782.71,-0.33,1129975.92,-5612.14,1143752.46,-5612.14,-2.43
QTF SLONG7,2025-10-29,-3118.46,5244.82,105.09,105.38,-3118.46,-0.28,1129975.92,-5244.82,1143752.46,-5244.82,-1.48
QTF SLONG8,2025-10-29,-3963.69,5270.68,98.61,98.96,-3963.69,-0.35,1129975.92,-5270.68,1143752.46,-5270.68,-1.39
QTF SLONG9,2025-10-29,-3378.99,5223.96,99.47,99.77,-3378.99,-0.30,1129975.92,-5223.96,1143752.46,-5223.96,-2.24
QTF Gold Stock Holdings,2025-10-29,12450271.75,0.00,119.68,115.96,387397.15,3.21,12062874.60,12062874.60,12473939.10,-411064.50,-7.56
QTF Liquidcase Stock Holdings,2025-10-29,8259361.85,0.00,100.95,100.94,743.35,0.01,8258618.50,8258618.50,8257875.15,743.35,0.00
QTF Low Vol Stock Holdings,2025-10-29,5306384.25,0.00,102.04,101.68,18497.20,0.35,5287887.05,5287887.05,5301759.95,-13872.90,-0.09
QTF QAW Momentum Stock Holdings,2025-10-29,10833492.96,0.00,104.19,103.85,35636.49,0.33,10797856.47,10797856.47,10772230.23,25626.24,0.00
QTF QTF Momentum Stock Holdings,2025-10-29,14583454.56,0.00,104.19,103.85,47971.89,0.33,14535482.67,14535482.67,14500986.03,34496.64,0.00
QTF Debt Stock Holdings,2025-10-29,8259361.85,0.00,100.95,100.94,743.35,0.01,8258618.50,8258618.50,8257875.15,743.35,0.00
QTF Equity Stock Holdings,2025-10-29,43173603.52,0.00,107.96,106.73,489502.73,1.15,42684100.79,42684100.79,43048915.31,-364814.52,-1.32
QTF Stock Holdings,2025-10-29,51432965.37,0.00,106.76,105.74,490246.08,0.96,50942719.29,50942719.29,51306790.46,-364071.17,-1.09
QTF Miscellaneous P&L,2025-10-29,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF Total Tax,2025-10-29,-1240.73,4650.20,100.00,100.00,-1240.73,0.00,0.00,-4650.20,0.00,0.00,0.00
QTF Equity Holdings Tax,2025-10-29,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF Equity Intraday Tax,2025-10-29,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF F&O Tax,2025-10-29,-1240.73,4650.20,100.00,100.00,-1240.73,0.00,0.00,-4650.20,0.00,0.00,0.00
QTF MCX Tax,2025-10-29,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF Total Other Debits and Credits,2025-10-29,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF Equity Other Debits and Credits,2025-10-29,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF NPSAR,2025-10-29,3428717.76,-1532.60,101.89,101.74,38789.99,0.14,27119422.13,3391460.39,27450059.13,-39797.00,-0.04
QTF SPSAR,2025-10-29,3440883.24,21504.52,101.93,101.74,50955.47,0.19,27119422.13,3368423.27,27450059.13,-62834.12,-0.19
QTF NLONG,2025-10-29,11079.81,71873.65,100.11,100.07,11079.81,0.04,27119422.08,-71873.65,27450059.04,-71873.65,-3.14
QTF SLONG,2025-10-29,-12290.47,76308.74,100.91,100.95,-12290.47,-0.05,27119422.08,-76308.74,27450059.04,-76308.74,-0.85
QTF PSAR,2025-10-29,6869600.99,19971.91,101.91,101.74,89745.46,0.17,54238844.26,6759883.66,54900118.26,-102631.12,-0.08
QTF LONG,2025-10-29,-1210.66,148182.39,100.52,100.52,-1210.66,0.00,54238844.16,-148182.39,54900118.08,-148182.39,-1.84
