System Tag,Date,Portfolio Value,Cash In/Out,NAV,Prev NAV,PnL,Daily P/L %,Exposure Value,Prev Portfolio Value,Prev Exposure Value,Prev Pnl,Drawdown %
QYE++ LONG,2026-02-02,1453979.65,-840560.04,102.05,101.22,1453979.65,0.82,176656851.84,840560.04,174929132.16,840560.04,0.00
LONG,2026-02-02,1453979.65,-840560.04,102.05,101.22,1453979.65,0.82,176656851.84,840560.04,174929132.16,840560.04,0.00
QYE++ Total Portfolio Value,2026-02-02,45693915.09,-662052.43,101.64,100.76,1529701.90,0.87,176656852.00,44826265.56,174929132.00,1093982.40,-0.94
Total Portfolio Value,2026-02-02,45693915.09,-662052.43,101.66,100.78,1529701.90,0.87,176656852.00,44826265.56,174929132.00,1093982.40,-0.93
QYE++ Zerodha Total Portfolio,2026-02-02,177110799.15,0.00,98.20,100.02,-3257662.38,-1.81,180368461.53,180368461.53,175996304.13,4372157.40,-1.81
Zerodha Total Portfolio,2026-02-02,177110799.15,0.00,98.20,100.02,-3257662.38,-1.81,180368461.53,180368461.53,175996304.13,4372157.40,-1.81
NPSAR1,2026-02-03,1123951.44,13004.23,101.76,104.15,-113613.49,-2.30,4950259.71,1224560.70,4907134.82,-2223.00,-2.34
NPSAR10,2026-02-03,2817125.07,-42295.14,101.99,101.69,32604.01,0.29,11138084.25,2826816.20,11041053.25,66552.89,0.00
NPSAR11,2026-02-03,2833870.14,-66429.26,99.54,99.10,49349.08,0.44,11138084.25,2850950.32,11041053.25,90687.01,-1.30
NPSAR12,2026-02-03,2859315.35,96504.53,98.11,97.46,74794.29,0.67,11138084.25,2688016.53,11041053.25,-72246.78,-4.01
NPSAR13,2026-02-03,2849091.95,-30822.41,99.53,98.96,64570.89,0.58,11138084.25,2815343.47,11041053.25,55080.16,-2.83
NPSAR2,2026-02-03,1085089.25,40889.23,95.33,98.36,-152475.68,-3.08,4950259.71,1196675.70,4907134.82,-30108.00,-6.54
NPSAR3,2026-02-03,1109776.97,17333.23,99.07,101.70,-127787.96,-2.58,4950259.71,1220231.70,4907134.82,-6552.00,-3.13
NPSAR4,2026-02-03,1109750.15,17333.23,96.23,98.78,-127814.78,-2.58,4950259.71,1220231.70,4907134.82,-6552.00,-3.77
NPSAR5,2026-02-03,1108522.29,17333.23,96.65,99.24,-129042.64,-2.61,4950259.71,1220231.70,4907134.82,-6552.00,-3.35
NPSAR6,2026-02-03,1136312.16,10566.73,99.38,101.46,-101252.77,-2.05,4950259.71,1226998.20,4907134.82,214.50,-2.05
NPSAR7,2026-02-03,1146277.78,8538.73,99.32,101.19,-91287.15,-1.84,4950259.71,1229026.20,4907134.82,2242.50,-1.85
NPSAR8,2026-02-03,1139054.92,10566.73,94.05,95.96,-98510.01,-1.99,4950259.71,1226998.20,4907134.82,214.50,-5.95
NPSAR9,2026-02-03,1259103.51,7655.59,96.92,96.50,21538.58,0.44,4950259.71,1229909.34,4907134.82,3125.63,-3.08
SPSAR1,2026-02-03,1175027.29,9737.23,101.98,103.28,-62537.64,-1.26,4950259.71,1227827.70,4907134.82,1044.00,-1.26
SPSAR10,2026-02-03,2863915.06,-30380.15,103.38,102.65,79394.00,0.71,11138084.25,2814901.21,11041053.25,54637.90,0.00
SPSAR11,2026-02-03,2855269.76,-64426.14,101.25,100.61,70748.70,0.64,11138084.25,2848947.20,11041053.25,88683.89,0.00
SPSAR12,2026-02-03,2882190.19,95308.53,99.93,99.06,97669.13,0.88,11138084.25,2689212.53,11041053.25,-71050.78,-1.76
SPSAR13,2026-02-03,2881913.34,-7104.76,99.47,98.61,97392.28,0.87,11138084.25,2791625.82,11041053.25,31362.51,-3.34
SPSAR2,2026-02-03,1097249.26,47633.23,95.96,98.76,-140315.67,-2.83,4950259.71,1189931.70,4907134.82,-36852.00,-6.03
SPSAR3,2026-02-03,1108539.13,32075.23,98.55,101.19,-129025.80,-2.61,4950259.71,1205489.70,4907134.82,-21294.00,-4.27
SPSAR4,2026-02-03,1118401.71,26513.23,96.65,99.03,-119163.22,-2.41,4950259.71,1211051.70,4907134.82,-15732.00,-3.46
SPSAR5,2026-02-03,1118401.71,26513.23,96.89,99.28,-119163.22,-2.41,4950259.71,1211051.70,4907134.82,-15732.00,-3.41
SPSAR6,2026-02-03,1141736.27,17261.23,100.02,101.99,-95828.66,-1.94,4950259.71,1220303.70,4907134.82,-6480.00,-2.06
SPSAR7,2026-02-03,1141736.27,17261.23,96.49,98.39,-95828.66,-1.94,4950259.71,1220303.70,4907134.82,-6480.00,-3.51
SPSAR8,2026-02-03,1289326.93,15195.91,97.45,96.44,51762.00,1.05,4950259.71,1222369.02,4907134.82,-4414.68,-2.55
SPSAR9,2026-02-03,1289326.93,15195.91,98.09,97.07,51762.00,1.05,4950259.71,1222369.02,4907134.82,-4414.68,-1.91
NLONG1,2026-02-03,184076.38,-32016.89,105.86,100.86,184076.38,4.96,3712694.75,32016.89,3680351.08,32016.89,0.00
NLONG10,2026-02-03,296998.71,-51534.25,110.79,102.58,296998.71,8.00,3712694.75,51534.25,3680351.08,51534.25,0.00
NLONG11,2026-02-03,285502.20,-59831.40,114.53,106.35,285502.20,7.69,3712694.75,59831.40,3680351.08,59831.40,0.00
NLONG12,2026-02-03,289183.82,-49565.15,115.30,106.97,289183.82,7.79,3712694.75,49565.15,3680351.08,49565.15,0.00
NLONG13,2026-02-03,275024.38,-21396.62,107.25,99.85,275024.38,7.41,3712694.75,21396.62,3680351.08,21396.62,0.00
NLONG14,2026-02-03,288979.45,-21877.74,108.26,100.44,288979.45,7.78,3712694.75,21877.74,3680351.08,21877.74,0.00
NLONG15,2026-02-03,223670.78,-32657.57,109.77,103.53,223670.78,6.02,3712694.75,32657.57,3680351.08,32657.57,0.00
NLONG16,2026-02-03,254027.81,-21877.74,109.97,102.93,254027.81,6.84,3712694.75,21877.74,3680351.08,21877.74,0.00
NLONG17,2026-02-03,275024.38,-41890.80,109.58,102.02,275024.38,7.41,3712694.75,41890.80,3680351.08,41890.80,0.00
NLONG18,2026-02-03,288979.45,-38048.66,109.25,101.36,288979.45,7.78,3712694.75,38048.66,3680351.08,38048.66,0.00
NLONG19,2026-02-03,225066.82,-40719.71,110.18,103.88,225066.82,6.06,3712694.75,40719.71,3680351.08,40719.71,0.00
NLONG2,2026-02-03,0.00,29369.58,97.02,97.02,0.00,0.00,3712694.75,-29369.58,3680351.08,-29369.58,-3.50
NLONG20,2026-02-03,254027.81,-32715.24,110.85,103.75,254027.81,6.84,3712694.75,32715.24,3680351.08,32715.24,0.00
NLONG21,2026-02-03,316141.93,-47971.38,110.39,101.73,316141.93,8.52,3712694.75,47971.38,3680351.08,47971.38,0.00
NLONG22,2026-02-03,332803.69,-44129.24,110.73,101.62,332803.69,8.96,3712694.75,44129.24,3680351.08,44129.24,0.00
NLONG23,2026-02-03,263290.62,-51216.43,114.71,107.11,263290.62,7.09,3712694.75,51216.43,3680351.08,51216.43,0.00
NLONG24,2026-02-03,294406.34,-41210.84,116.27,107.73,294406.34,7.93,3712694.75,41210.84,3680351.08,41210.84,0.00
NLONG3,2026-02-03,197960.02,-59831.40,109.26,103.73,197960.02,5.33,3712694.75,59831.40,3680351.08,59831.40,0.00
NLONG4,2026-02-03,289183.82,-34691.80,109.62,101.70,289183.82,7.79,3712694.75,34691.80,3680351.08,34691.80,0.00
NLONG5,2026-02-03,267447.16,-54132.21,109.74,102.37,267447.16,7.20,3712694.75,54132.21,3680351.08,54132.21,0.00
NLONG6,2026-02-03,296998.71,-34691.80,106.60,98.70,296998.71,8.00,3712694.75,34691.80,3680351.08,34691.80,0.00
NLONG7,2026-02-03,240498.69,-59831.40,111.89,105.08,240498.69,6.48,3712694.75,59831.40,3680351.08,59831.40,0.00
NLONG8,2026-02-03,289183.82,-34691.80,110.62,102.63,289183.82,7.79,3712694.75,34691.80,3680351.08,34691.80,0.00
NLONG9,2026-02-03,279968.87,-54132.21,111.55,103.73,279968.87,7.54,3712694.75,54132.21,3680351.08,54132.21,0.00
SLONG1,2026-02-03,123211.97,-17996.55,105.68,102.29,123211.97,3.32,3712694.75,17996.55,3680351.08,17996.55,0.00
SLONG10,2026-02-03,183114.65,-22640.43,104.69,99.77,183114.65,4.93,3712694.75,22640.43,3680351.08,22640.43,0.00
SLONG11,2026-02-03,156453.27,-35641.59,107.91,103.55,156453.27,4.21,3712694.75,35641.59,3680351.08,35641.59,0.00
SLONG12,2026-02-03,176691.85,-22640.43,103.97,99.25,176691.85,4.76,3712694.75,22640.43,3680351.08,22640.43,0.00
SLONG13,2026-02-03,169601.07,-11565.78,105.25,100.65,169601.07,4.57,3712694.75,11565.78,3680351.08,11565.78,0.00
SLONG14,2026-02-03,176283.67,-13358.26,105.83,101.03,176283.67,4.75,3712694.75,13358.26,3680351.08,13358.26,0.00
SLONG15,2026-02-03,141191.60,-17342.41,106.49,102.59,141191.60,3.80,3712694.75,17342.41,3680351.08,17342.41,0.00
SLONG16,2026-02-03,168542.63,-13358.26,106.33,101.71,168542.63,4.54,3712694.75,13358.26,3680351.08,13358.26,0.00
SLONG17,2026-02-03,169601.07,-23611.98,106.37,101.72,169601.07,4.57,3712694.75,23611.98,3680351.08,23611.98,0.00
SLONG18,2026-02-03,176283.67,-21093.89,106.14,101.33,176283.67,4.75,3712694.75,21093.89,3680351.08,21093.89,0.00
SLONG19,2026-02-03,141342.08,-25993.27,106.77,102.85,141342.08,3.81,3712694.75,25993.27,3680351.08,25993.27,0.00
SLONG2,2026-02-03,-34806.44,29105.85,96.18,97.09,-34806.44,-0.94,3712694.75,-29105.85,3680351.08,-29105.85,-4.83
SLONG20,2026-02-03,167240.49,-20129.56,105.82,101.26,167240.49,4.50,3712694.75,20129.56,3680351.08,20129.56,0.00
SLONG21,2026-02-03,170315.40,-28882.47,106.84,102.15,170315.40,4.59,3712694.75,28882.47,3680351.08,28882.47,0.00
SLONG22,2026-02-03,179235.16,-26364.38,107.07,102.14,179235.16,4.83,3712694.75,26364.38,3680351.08,26364.38,0.00
SLONG23,2026-02-03,142199.56,-26667.71,107.60,103.63,142199.56,3.83,3712694.75,26667.71,3680351.08,26667.71,0.00
SLONG24,2026-02-03,169550.59,-22293.58,107.74,103.03,169550.59,4.57,3712694.75,22293.58,3680351.08,22293.58,0.00
SLONG3,2026-02-03,120173.75,-35641.59,104.08,100.82,120173.75,3.24,3712694.75,35641.59,3680351.08,35641.59,0.00
SLONG4,2026-02-03,141885.41,-22640.43,102.49,98.72,141885.41,3.82,3712694.75,22640.43,3680351.08,22640.43,0.00
SLONG5,2026-02-03,162742.72,-31503.89,106.63,102.15,162742.72,4.38,3712694.75,31503.89,3680351.08,31503.89,0.00
SLONG6,2026-02-03,183114.65,-22640.43,104.12,99.23,183114.65,4.93,3712694.75,22640.43,3680351.08,22640.43,0.00
SLONG7,2026-02-03,142113.74,-35641.59,104.44,100.59,142113.74,3.83,3712694.75,35641.59,3680351.08,35641.59,0.00
SLONG8,2026-02-03,176691.85,-22640.43,103.96,99.24,176691.85,4.76,3712694.75,22640.43,3680351.08,22640.43,0.00
SLONG9,2026-02-03,177698.98,-31503.89,108.81,103.84,177698.98,4.79,3712694.75,31503.89,3680351.08,31503.89,0.00
Liquidcase Stock Holdings,2026-02-03,36151239.28,0.00,100.36,100.34,6422.32,0.02,36144816.96,36144816.96,36144816.96,0.00,0.00
QYE++ Liquidcase Stock Holdings,2026-02-03,36151239.28,0.00,100.36,100.34,6422.32,0.02,36144816.96,36144816.96,36144816.96,0.00,0.00
QYE++ Debt Stock Holdings,2026-02-03,36151239.28,0.00,100.36,100.34,6422.32,0.02,36144816.96,36144816.96,36144816.96,0.00,0.00
Debt Stock Holdings,2026-02-03,36151239.28,0.00,100.36,100.34,6422.32,0.02,36144816.96,36144816.96,36144816.96,0.00,0.00
QYE++ Stock Holdings,2026-02-03,36151239.28,0.00,100.36,100.34,6422.32,0.02,36144816.96,36144816.96,36144816.96,0.00,0.00
Stock Holdings,2026-02-03,36151239.28,0.00,100.36,100.34,6422.32,0.02,36144816.96,36144816.96,36144816.96,0.00,0.00
Small Cap Mutual Funds,2026-02-03,124226806.59,0.00,98.42,95.04,4271539.47,3.56,119955267.12,119955267.12,124742631.40,-4787364.28,-1.58
QYE++ Small Cap Mutual Funds,2026-02-03,124226806.59,0.00,98.42,95.04,4271539.47,3.56,119955267.12,119955267.12,124742631.40,-4787364.28,-1.58
QYE++ Mutual Funds,2026-02-03,124226806.59,0.00,98.42,95.04,4271539.47,3.56,119955267.12,119955267.12,124742631.40,-4787364.28,-1.58
QYE++ Equity Mutual Funds,2026-02-03,124226806.59,0.00,98.42,95.04,4271539.47,3.56,119955267.12,119955267.12,124742631.40,-4787364.28,-1.58
Equity Mutual Funds,2026-02-03,124226806.59,0.00,98.42,95.04,4271539.47,3.56,119955267.12,119955267.12,124742631.40,-4787364.28,-1.58
Mutual Funds,2026-02-03,124226806.59,0.00,98.42,95.04,4271539.47,3.56,119955267.12,119955267.12,124742631.40,-4787364.28,-1.58
QYE++ Miscellaneous P&L,2026-02-03,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Miscellaneous P&L,2026-02-03,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE++ Equity Holdings Tax,2026-02-03,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QAW++ Equity Holdings Tax,2026-02-03,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Equity Holdings Tax,2026-02-03,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE++ Total Tax,2026-02-03,-30367.72,11439.32,100.00,100.00,-30367.72,0.00,0.00,-11439.32,0.00,0.00,0.00
Total Tax,2026-02-03,-30367.72,11439.32,100.00,100.00,-30367.72,0.00,0.00,-11439.32,0.00,0.00,0.00
QYE++ F&O Tax,2026-02-03,-30367.72,11439.32,100.00,100.00,-30367.72,0.00,0.00,-11439.32,0.00,0.00,0.00
F&O Tax,2026-02-03,-30367.72,11439.32,100.00,100.00,-30367.72,0.00,0.00,-11439.32,0.00,0.00,0.00
Equity Intraday Tax,2026-02-03,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MCX Tax,2026-02-03,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE++ Total Other Debits and Credits,2026-02-03,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Total Other Debits and Credits,2026-02-03,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE++ Equity Other Debits and Credits,2026-02-03,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Equity Other Debits and Credits,2026-02-03,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE++ NPSAR,2026-02-03,21577240.97,100178.64,98.73,99.51,-698927.63,-0.78,89104674.39,22175990.01,88328426.38,93883.41,-1.94
NPSAR,2026-02-03,21577240.97,100178.64,98.73,99.51,-698927.63,-0.78,89104674.39,22175990.00,88328426.38,93883.41,-1.94
QYE++ SPSAR,2026-02-03,21963033.84,200783.90,99.51,99.86,-313134.76,-0.35,89104674.39,22075384.76,88328426.38,-6721.84,-1.37
SPSAR,2026-02-03,21963033.84,200783.90,99.51,99.86,-313134.76,-0.35,89104674.39,22075384.75,88328426.38,-6721.84,-1.37
QYE++ NLONG,2026-02-03,6208445.66,-931292.70,109.99,102.82,6208445.66,6.97,89104674.00,931292.70,88328425.92,931292.70,0.00
NLONG,2026-02-03,6208445.66,-931292.70,109.99,102.82,6208445.66,6.97,89104674.00,931292.70,88328425.92,931292.70,0.00
QYE++ SLONG,2026-02-03,3680473.39,-522686.95,105.47,101.28,3680473.39,4.13,89104674.00,522686.95,88328425.92,522686.95,0.00
SLONG,2026-02-03,3680473.39,-522686.95,105.47,101.28,3680473.39,4.13,89104674.00,522686.95,88328425.92,522686.95,0.00
QYE++ PSAR,2026-02-03,43540274.81,300962.54,99.12,99.69,-1012062.39,-0.57,178209348.78,44251374.76,176656852.76,87161.57,-1.66
PSAR,2026-02-03,43540274.81,300962.54,99.12,99.69,-1012062.39,-0.57,178209348.78,44251374.76,176656852.76,87161.57,-1.66
QYE++ LONG,2026-02-03,9888919.05,-1453979.65,107.72,102.05,9888919.05,5.55,178209348.00,1453979.65,176656851.84,1453979.65,0.00
LONG,2026-02-03,9888919.05,-1453979.65,107.72,102.05,9888919.05,5.55,178209348.00,1453979.65,176656851.84,1453979.65,0.00
QYE++ Total Portfolio Value,2026-02-03,53398826.14,-1141577.79,106.68,101.64,8846488.94,4.96,178209348.00,45693915.09,176656852.00,1529701.90,0.00
Total Portfolio Value,2026-02-03,53398826.14,-1141577.79,106.70,101.66,8846488.94,4.96,178209348.00,45693915.09,176656852.00,1529701.90,0.00
QYE++ Zerodha Total Portfolio,2026-02-03,190235249.88,0.00,105.48,98.20,13124450.73,7.41,177110799.15,177110799.15,180368461.53,-3257662.38,0.00
Zerodha Total Portfolio,2026-02-03,190235249.88,0.00,105.48,98.20,13124450.73,7.41,177110799.15,177110799.15,180368461.53,-3257662.38,0.00
NPSAR1,2026-02-04,1316870.21,174920.27,102.11,101.76,17998.50,0.35,5195486.82,1123951.44,4950259.71,-113613.49,-2.01
NPSAR10,2026-02-04,2894643.61,105336.24,101.75,101.99,-27817.70,-0.24,11689845.25,2817125.07,11138084.25,32604.01,-0.24
NPSAR11,2026-02-04,2900582.75,88591.17,99.35,99.54,-21878.56,-0.19,11689845.25,2833870.14,11138084.25,49349.08,-1.49
NPSAR12,2026-02-04,2935084.54,63145.96,98.22,98.11,12623.23,0.11,11689845.25,2859315.35,11138084.25,74794.29,-3.90
NPSAR13,2026-02-04,2958548.96,73369.36,99.84,99.53,36087.65,0.31,11689845.25,2849091.95,11138084.25,64570.89,-2.53
NPSAR2,2026-02-04,1316870.21,213782.46,95.66,95.33,17998.50,0.35,5195486.82,1085089.25,4950259.71,-152475.68,-6.22
NPSAR3,2026-02-04,1316870.21,189094.74,99.41,99.07,17998.50,0.35,5195486.82,1109776.97,4950259.71,-127787.96,-2.80
NPSAR4,2026-02-04,1316870.21,189121.56,96.56,96.23,17998.50,0.35,5195486.82,1109750.15,4950259.71,-127814.78,-3.44
NPSAR5,2026-02-04,1316870.21,190349.42,96.98,96.65,17998.50,0.35,5195486.82,1108522.29,4950259.71,-129042.64,-3.02
NPSAR6,2026-02-04,1316870.21,162559.55,99.72,99.38,17998.50,0.35,5195486.82,1136312.16,4950259.71,-101252.77,-1.71
NPSAR7,2026-02-04,1316870.21,152593.93,99.66,99.32,17998.50,0.35,5195486.82,1146277.78,4950259.71,-91287.15,-1.51
NPSAR8,2026-02-04,1316870.21,159816.79,94.38,94.05,17998.50,0.35,5195486.82,1139054.92,4950259.71,-98510.01,-5.62
NPSAR9,2026-02-04,1318547.21,39768.20,97.29,96.92,19675.50,0.38,5195486.82,1259103.51,4950259.71,21538.58,-2.71
SPSAR1,2026-02-04,1325775.71,123844.42,102.51,101.98,26904.00,0.52,5195486.82,1175027.29,4950259.71,-62537.64,-0.75
SPSAR10,2026-02-04,2884947.83,58546.25,103.05,103.38,-37513.48,-0.32,11689845.25,2863915.06,11138084.25,79394.00,-0.32
SPSAR11,2026-02-04,2958016.31,67191.55,101.56,101.25,35555.00,0.30,11689845.25,2855269.76,11138084.25,70748.70,0.00
SPSAR12,2026-02-04,2974721.08,40271.12,100.38,99.93,52259.77,0.45,11689845.25,2882190.19,11138084.25,97669.13,-1.32
SPSAR13,2026-02-04,2991324.64,40547.97,100.06,99.47,68863.33,0.59,11689845.25,2881913.34,11138084.25,97392.28,-2.77
SPSAR2,2026-02-04,1325775.71,201622.45,96.46,95.96,26904.00,0.52,5195486.82,1097249.26,4950259.71,-140315.67,-5.54
SPSAR3,2026-02-04,1325775.71,190332.58,99.06,98.55,26904.00,0.52,5195486.82,1108539.13,4950259.71,-129025.80,-3.78
SPSAR4,2026-02-04,1325775.71,180470.00,97.15,96.65,26904.00,0.52,5195486.82,1118401.71,4950259.71,-119163.22,-2.96
SPSAR5,2026-02-04,1325775.71,180470.00,97.39,96.89,26904.00,0.52,5195486.82,1118401.71,4950259.71,-119163.22,-2.91
SPSAR6,2026-02-04,1325775.71,157135.44,100.54,100.02,26904.00,0.52,5195486.82,1141736.27,4950259.71,-95828.66,-1.55
SPSAR7,2026-02-04,1325775.71,157135.44,96.99,96.49,26904.00,0.52,5195486.82,1141736.27,4950259.71,-95828.66,-3.01
SPSAR8,2026-02-04,1301565.71,9544.78,97.50,97.45,2694.00,0.05,5195486.82,1289326.93,4950259.71,51762.00,-2.50
SPSAR9,2026-02-04,1301565.71,9544.78,98.14,98.09,2694.00,0.05,5195486.82,1289326.93,4950259.71,51762.00,-1.86
NLONG1,2026-02-04,-1514.76,-184076.38,105.82,105.86,-1514.76,-0.04,3896615.08,184076.38,3712694.75,184076.38,-0.04
NLONG10,2026-02-04,-3977.99,-296998.71,110.68,110.79,-3977.99,-0.10,3896615.08,296998.71,3712694.75,296998.71,-0.10
NLONG11,2026-02-04,-1011.09,-285502.20,114.50,114.53,-1011.09,-0.03,3896615.08,285502.20,3712694.75,285502.20,-0.03
NLONG12,2026-02-04,-3977.99,-289183.82,115.18,115.30,-3977.99,-0.10,3896615.08,289183.82,3712694.75,289183.82,-0.10
NLONG13,2026-02-04,-1474.59,-275024.38,107.21,107.25,-1474.59,-0.04,3896615.08,275024.38,3712694.75,275024.38,-0.04
NLONG14,2026-02-04,-6242.25,-288979.45,108.09,108.26,-6242.25,-0.16,3896615.08,288979.45,3712694.75,288979.45,-0.16
NLONG15,2026-02-04,-6901.11,-223670.78,109.58,109.77,-6901.11,-0.18,3896615.08,223670.78,3712694.75,223670.78,-0.17
NLONG16,2026-02-04,-6656.16,-254027.81,109.78,109.97,-6656.16,-0.17,3896615.08,254027.81,3712694.75,254027.81,-0.17
NLONG17,2026-02-04,-1474.59,-275024.38,109.54,109.58,-1474.59,-0.04,3896615.08,275024.38,3712694.75,275024.38,-0.04
NLONG18,2026-02-04,-6242.25,-288979.45,109.07,109.25,-6242.25,-0.16,3896615.08,288979.45,3712694.75,288979.45,-0.16
NLONG19,2026-02-04,-6901.11,-225066.82,109.98,110.18,-6901.11,-0.18,3896615.08,225066.82,3712694.75,225066.82,-0.18
NLONG2,2026-02-04,-6019.28,0.00,96.87,97.02,-6019.28,-0.15,3896615.08,0.00,3712694.75,0.00,-3.65
NLONG20,2026-02-04,-6656.16,-254027.81,110.66,110.85,-6656.16,-0.17,3896615.08,254027.81,3712694.75,254027.81,-0.17
NLONG21,2026-02-04,-1474.59,-316141.93,110.35,110.39,-1474.59,-0.04,3896615.08,316141.93,3712694.75,316141.93,-0.04
NLONG22,2026-02-04,-6242.25,-332803.69,110.55,110.73,-6242.25,-0.16,3896615.08,332803.69,3712694.75,332803.69,-0.16
NLONG23,2026-02-04,-3553.40,-263290.62,114.61,114.71,-3553.40,-0.09,3896615.08,263290.62,3712694.75,263290.62,-0.09
NLONG24,2026-02-04,-5415.06,-294406.34,116.11,116.27,-5415.06,-0.14,3896615.08,294406.34,3712694.75,294406.34,-0.14
NLONG3,2026-02-04,-4941.48,-197960.02,109.12,109.26,-4941.48,-0.13,3896615.08,197960.02,3712694.75,197960.02,-0.13
NLONG4,2026-02-04,-6019.28,-289183.82,109.45,109.62,-6019.28,-0.15,3896615.08,289183.82,3712694.75,289183.82,-0.16
NLONG5,2026-02-04,3330.12,-267447.16,109.83,109.74,3330.12,0.09,3896615.08,267447.16,3712694.75,267447.16,0.00
NLONG6,2026-02-04,-3977.99,-296998.71,106.49,106.60,-3977.99,-0.10,3896615.08,296998.71,3712694.75,296998.71,-0.10
NLONG7,2026-02-04,-1011.09,-240498.69,111.86,111.89,-1011.09,-0.03,3896615.08,240498.69,3712694.75,240498.69,-0.03
NLONG8,2026-02-04,-3977.99,-289183.82,110.51,110.62,-3977.99,-0.10,3896615.08,289183.82,3712694.75,289183.82,-0.10
NLONG9,2026-02-04,3814.28,-279968.87,111.66,111.55,3814.28,0.10,3896615.08,279968.87,3712694.75,279968.87,0.00
SLONG1,2026-02-04,-5196.21,-123211.97,105.54,105.68,-5196.21,-0.13,3896615.08,123211.97,3712694.75,123211.97,-0.13
SLONG10,2026-02-04,-9749.12,-183114.65,104.43,104.69,-9749.12,-0.25,3896615.08,183114.65,3712694.75,183114.65,-0.25
SLONG11,2026-02-04,6520.20,-156453.27,108.09,107.91,6520.20,0.17,3896615.08,156453.27,3712694.75,156453.27,0.00
SLONG12,2026-02-04,-9749.12,-176691.85,103.71,103.97,-9749.12,-0.25,3896615.08,176691.85,3712694.75,176691.85,-0.25
SLONG13,2026-02-04,-2505.35,-169601.07,105.18,105.25,-2505.35,-0.06,3896615.08,169601.07,3712694.75,169601.07,-0.07
SLONG14,2026-02-04,-12083.12,-176283.67,105.50,105.83,-12083.12,-0.31,3896615.08,176283.67,3712694.75,176283.67,-0.31
SLONG15,2026-02-04,1390.31,-141191.60,106.53,106.49,1390.31,0.04,3896615.08,141191.60,3712694.75,141191.60,0.00
SLONG16,2026-02-04,-8560.61,-168542.63,106.10,106.33,-8560.61,-0.22,3896615.08,168542.63,3712694.75,168542.63,-0.22
SLONG17,2026-02-04,-2505.35,-169601.07,106.30,106.37,-2505.35,-0.06,3896615.08,169601.07,3712694.75,169601.07,-0.07
SLONG18,2026-02-04,-12083.12,-176283.67,105.81,106.14,-12083.12,-0.31,3896615.08,176283.67,3712694.75,176283.67,-0.31
SLONG19,2026-02-04,1390.31,-141342.08,106.81,106.77,1390.31,0.04,3896615.08,141342.08,3712694.75,141342.08,0.00
SLONG2,2026-02-04,-31376.22,34806.44,95.41,96.18,-31376.22,-0.81,3896615.08,-34806.44,3712694.75,-34806.44,-5.59
SLONG20,2026-02-04,-9384.67,-167240.49,105.57,105.82,-9384.67,-0.24,3896615.08,167240.49,3712694.75,167240.49,-0.24
SLONG21,2026-02-04,-2016.92,-170315.40,106.78,106.84,-2016.92,-0.05,3896615.08,170315.40,3712694.75,170315.40,-0.06
SLONG22,2026-02-04,-12608.66,-179235.16,106.72,107.07,-12608.66,-0.32,3896615.08,179235.16,3712694.75,179235.16,-0.33
SLONG23,2026-02-04,5061.82,-142199.56,107.74,107.60,5061.82,0.13,3896615.08,142199.56,3712694.75,142199.56,0.00
SLONG24,2026-02-04,-7290.49,-169550.59,107.54,107.74,-7290.49,-0.19,3896615.08,169550.59,3712694.75,169550.59,-0.19
SLONG3,2026-02-04,-2570.50,-120173.75,104.01,104.08,-2570.50,-0.07,3896615.08,120173.75,3712694.75,120173.75,-0.07
SLONG4,2026-02-04,-9749.12,-141885.41,102.23,102.49,-9749.12,-0.25,3896615.08,141885.41,3712694.75,141885.41,-0.25
SLONG5,2026-02-04,-3550.49,-162742.72,106.53,106.63,-3550.49,-0.09,3896615.08,162742.72,3712694.75,162742.72,-0.09
SLONG6,2026-02-04,-9749.12,-183114.65,103.86,104.12,-9749.12,-0.25,3896615.08,183114.65,3712694.75,183114.65,-0.25
SLONG7,2026-02-04,1744.82,-142113.74,104.49,104.44,1744.82,0.04,3896615.08,142113.74,3712694.75,142113.74,0.00
SLONG8,2026-02-04,-9749.12,-176691.85,103.70,103.96,-9749.12,-0.25,3896615.08,176691.85,3712694.75,176691.85,-0.25
SLONG9,2026-02-04,-2200.59,-177698.98,108.75,108.81,-2200.59,-0.06,3896615.08,177698.98,3712694.75,177698.98,-0.06
