System Tag,Date,Portfolio Value,Cash In/Out,NAV,Prev NAV,PnL,Daily P/L %,Exposure Value,Prev Portfolio Value,Prev Exposure Value,Prev Pnl,Drawdown %,,,,,,,,,,,,
QAW SLONG15,2026-01-06,-339.77,-331.06,94.97,95.11,-339.77,-0.15,232644.17,331.06,231392.93,331.06,-5.30,,,,,,,,,,,,
QYE SLONG15,2026-01-06,-4183.61,-4094.17,96.89,97.03,-4183.61,-0.15,2864570.25,4094.17,2861641.34,4094.17,-3.11,,,,,,,,,,,,
QAW SLONG16,2026-01-06,503.93,-331.06,97.67,97.46,503.93,0.22,232644.17,331.06,231392.93,331.06,-2.40,,,,,,,,,,,,
QYE SLONG16,2026-01-06,6204.91,-4094.17,99.37,99.15,6204.91,0.22,2864570.25,4094.17,2861641.34,4094.17,-0.63,,,,,,,,,,,,
QAW SLONG17,2026-01-06,547.48,-331.06,99.17,98.94,547.48,0.24,232644.17,331.06,231392.93,331.06,-1.07,,,,,,,,,,,,
QYE SLONG17,2026-01-06,6741.24,-4094.17,99.91,99.67,6741.24,0.24,2864570.25,4094.17,2861641.34,4094.17,-0.59,,,,,,,,,,,,
QAW SLONG18,2026-01-06,494.98,-331.06,97.41,97.21,494.98,0.21,232644.17,331.06,231392.93,331.06,-2.59,,,,,,,,,,,,
QYE SLONG18,2026-01-06,6094.70,-4094.17,99.07,98.86,6094.70,0.21,2864570.25,4094.17,2861641.34,4094.17,-0.93,,,,,,,,,,,,
QAW SLONG19,2026-01-06,-339.77,-331.06,94.65,94.79,-339.77,-0.15,232644.17,331.06,231392.93,331.06,-5.62,,,,,,,,,,,,
QYE SLONG19,2026-01-06,-4183.61,-4094.17,96.89,97.03,-4183.61,-0.15,2864570.25,4094.17,2861641.34,4094.17,-3.11,,,,,,,,,,,,
QAW SLONG2,2026-01-06,0.00,20.69,102.74,102.74,0.00,0.00,232644.17,-20.69,231392.93,-20.69,-0.29,,,,,,,,,,,,
QYE SLONG2,2026-01-06,0.00,255.83,100.42,100.42,0.00,0.00,2864570.25,-255.83,2861641.34,-255.83,-0.29,,,,,,,,,,,,
QAW SLONG20,2026-01-06,503.93,-331.06,97.52,97.31,503.93,0.22,232644.17,331.06,231392.93,331.06,-2.55,,,,,,,,,,,,
QYE SLONG20,2026-01-06,6204.91,-4094.17,99.33,99.11,6204.91,0.22,2864570.25,4094.17,2861641.34,4094.17,-0.67,,,,,,,,,,,,
QAW SLONG21,2026-01-06,547.48,-129.22,98.70,98.47,547.48,0.24,232644.17,129.22,231392.93,129.22,-1.54,,,,,,,,,,,,
QYE SLONG21,2026-01-06,6741.24,-1598.02,99.76,99.52,6741.24,0.24,2864570.25,1598.02,2861641.34,1598.02,-0.74,,,,,,,,,,,,
QAW SLONG22,2026-01-06,494.98,-129.22,96.95,96.74,494.98,0.21,232644.17,129.22,231392.93,129.22,-3.05,,,,,,,,,,,,
QYE SLONG22,2026-01-06,6094.70,-1598.02,98.88,98.67,6094.70,0.21,2864570.25,1598.02,2861641.34,1598.02,-1.12,,,,,,,,,,,,
QAW SLONG23,2026-01-06,-342.97,140.65,95.71,95.85,-342.97,-0.15,232644.17,-140.65,231392.93,-140.65,-4.56,,,,,,,,,,,,
QYE SLONG23,2026-01-06,-4223.03,1739.42,96.78,96.92,-4223.03,-0.15,2864570.25,-1739.42,2861641.34,-1739.42,-3.22,,,,,,,,,,,,
QAW SLONG24,2026-01-06,385.57,140.65,96.75,96.59,385.57,0.17,232644.17,-140.65,231392.93,-140.65,-3.31,,,,,,,,,,,,
QYE SLONG24,2026-01-06,4747.54,1739.42,99.16,99.00,4747.54,0.17,2864570.25,-1739.42,2861641.34,-1739.42,-0.84,,,,,,,,,,,,
QAW SLONG3,2026-01-06,0.00,-143.20,99.67,99.67,0.00,0.00,232644.17,143.20,231392.93,143.20,-1.27,,,,,,,,,,,,
QYE SLONG3,2026-01-06,0.00,-1770.97,99.20,99.20,0.00,0.00,2864570.25,1770.97,2861641.34,1770.97,-0.80,,,,,,,,,,,,
QAW SLONG4,2026-01-06,0.00,134.43,101.15,101.15,0.00,0.00,232644.17,-134.43,231392.93,-134.43,-0.72,,,,,,,,,,,,
QYE SLONG4,2026-01-06,0.00,1662.44,99.28,99.28,0.00,0.00,2864570.25,-1662.44,2861641.34,-1662.44,-0.72,,,,,,,,,,,,
QAW SLONG5,2026-01-06,0.00,333.47,102.73,102.73,0.00,0.00,232644.17,-333.47,231392.93,-333.47,-0.14,,,,,,,,,,,,
QYE SLONG5,2026-01-06,0.00,4124.02,100.66,100.66,0.00,0.00,2864570.25,-4124.02,2861641.34,-4124.02,-0.14,,,,,,,,,,,,
QAW SLONG6,2026-01-06,0.00,20.69,102.91,102.91,0.00,0.00,232644.17,-20.69,231392.93,-20.69,-0.29,,,,,,,,,,,,
QYE SLONG6,2026-01-06,0.00,255.83,100.42,100.42,0.00,0.00,2864570.25,-255.83,2861641.34,-255.83,-0.29,,,,,,,,,,,,
QAW SLONG7,2026-01-06,0.00,-143.20,99.57,99.57,0.00,0.00,232644.17,143.20,231392.93,143.20,-1.06,,,,,,,,,,,,
QYE SLONG7,2026-01-06,0.00,-1770.97,99.20,99.20,0.00,0.00,2864570.25,1770.97,2861641.34,1770.97,-0.80,,,,,,,,,,,,
QAW SLONG8,2026-01-06,0.00,134.43,100.69,100.69,0.00,0.00,232644.17,-134.43,231392.93,-134.43,-0.72,,,,,,,,,,,,
QYE SLONG8,2026-01-06,0.00,1662.44,99.28,99.28,0.00,0.00,2864570.25,-1662.44,2861641.34,-1662.44,-0.72,,,,,,,,,,,,
QAW SLONG9,2026-01-06,0.00,333.47,102.57,102.57,0.00,0.00,232644.17,-333.47,231392.93,-333.47,-0.14,,,,,,,,,,,,
QYE SLONG9,2026-01-06,0.00,4124.02,100.66,100.66,0.00,0.00,2864570.25,-4124.02,2861641.34,-4124.02,-0.14,,,,,,,,,,,,
NLONG1,2026-01-06,0.00,766.36,106.00,106.00,0.00,0.00,3097214.42,-766.36,3093034.27,-766.36,-0.03,,,,,,,,,,,,
NLONG10,2026-01-06,0.00,-4103.82,105.37,105.37,0.00,0.00,3097214.42,4103.82,3093034.27,4103.82,0.00,,,,,,,,,,,,
NLONG11,2026-01-06,0.00,-3533.07,106.56,106.56,0.00,0.00,3097214.42,3533.07,3093034.27,3533.07,0.00,,,,,,,,,,,,
NLONG12,2026-01-06,0.00,-1909.19,105.53,105.53,0.00,0.00,3097214.42,1909.19,3093034.27,1909.19,0.00,,,,,,,,,,,,
NLONG13,2026-01-06,-8349.73,-1726.77,100.70,100.97,-8349.73,-0.27,3097214.42,1726.77,3093034.27,1726.77,-1.22,,,,,,,,,,,,
NLONG14,2026-01-06,-5638.98,-1726.77,100.73,100.91,-5638.98,-0.18,3097214.42,1726.77,3093034.27,1726.77,-1.30,,,,,,,,,,,,
NLONG15,2026-01-06,-17488.81,-1726.77,102.05,102.63,-17488.81,-0.56,3097214.42,1726.77,3093034.27,1726.77,-1.60,,,,,,,,,,,,
NLONG16,2026-01-06,-5677.71,-1726.77,101.97,102.16,-5677.71,-0.18,3097214.42,1726.77,3093034.27,1726.77,-1.14,,,,,,,,,,,,
NLONG17,2026-01-06,-8349.73,-1726.77,100.71,100.98,-8349.73,-0.27,3097214.42,1726.77,3093034.27,1726.77,-1.21,,,,,,,,,,,,
NLONG18,2026-01-06,-5638.98,-1726.77,100.70,100.88,-5638.98,-0.18,3097214.42,1726.77,3093034.27,1726.77,-1.33,,,,,,,,,,,,
NLONG19,2026-01-06,-17488.81,-1726.77,101.84,102.42,-17488.81,-0.56,3097214.42,1726.77,3093034.27,1726.77,-1.60,,,,,,,,,,,,
NLONG2,2026-01-06,0.00,-4103.82,104.65,104.65,0.00,0.00,3097214.42,4103.82,3093034.27,4103.82,0.00,,,,,,,,,,,,
NLONG20,2026-01-06,-5677.71,-1726.77,101.00,101.19,-5677.71,-0.18,3097214.42,1726.77,3093034.27,1726.77,-1.21,,,,,,,,,,,,
NLONG21,2026-01-06,-8349.73,-1687.27,100.00,100.27,-8349.73,-0.27,3097214.42,1687.27,3093034.27,1687.27,-1.22,,,,,,,,,,,,
NLONG22,2026-01-06,-5638.98,-1687.27,98.90,99.08,-5638.98,-0.18,3097214.42,1687.27,3093034.27,1687.27,-1.68,,,,,,,,,,,,
NLONG23,2026-01-06,-16031.41,4029.08,101.38,101.91,-16031.41,-0.52,3097214.42,-4029.08,3093034.27,-4029.08,-1.54,,,,,,,,,,,,
NLONG24,2026-01-06,-5204.56,4029.08,100.14,100.31,-5204.56,-0.17,3097214.42,-4029.08,3093034.27,-4029.08,-1.33,,,,,,,,,,,,
NLONG3,2026-01-06,0.00,-3533.07,106.61,106.61,0.00,0.00,3097214.42,3533.07,3093034.27,3533.07,0.00,,,,,,,,,,,,
NLONG4,2026-01-06,0.00,-1909.19,104.74,104.74,0.00,0.00,3097214.42,1909.19,3093034.27,1909.19,0.00,,,,,,,,,,,,
NLONG5,2026-01-06,0.00,766.36,106.65,106.65,0.00,0.00,3097214.42,-766.36,3093034.27,-766.36,-0.03,,,,,,,,,,,,
NLONG6,2026-01-06,0.00,-4103.82,104.69,104.69,0.00,0.00,3097214.42,4103.82,3093034.27,4103.82,0.00,,,,,,,,,,,,
NLONG7,2026-01-06,0.00,-3533.07,106.61,106.61,0.00,0.00,3097214.42,3533.07,3093034.27,3533.07,0.00,,,,,,,,,,,,
NLONG8,2026-01-06,0.00,-1909.19,105.12,105.12,0.00,0.00,3097214.42,1909.19,3093034.27,1909.19,0.00,,,,,,,,,,,,
NLONG9,2026-01-06,0.00,766.36,106.35,106.35,0.00,0.00,3097214.42,-766.36,3093034.27,-766.36,-0.03,,,,,,,,,,,,
SLONG1,2026-01-06,0.00,4457.49,104.19,104.19,0.00,0.00,3097214.42,-4457.49,3093034.27,-4457.49,-0.14,,,,,,,,,,,,
SLONG10,2026-01-06,0.00,276.52,102.84,102.84,0.00,0.00,3097214.42,-276.52,3093034.27,-276.52,-0.30,,,,,,,,,,,,
SLONG11,2026-01-06,0.00,-1914.17,100.73,100.73,0.00,0.00,3097214.42,1914.17,3093034.27,1914.17,-0.81,,,,,,,,,,,,
SLONG12,2026-01-06,0.00,1796.87,101.22,101.22,0.00,0.00,3097214.42,-1796.87,3093034.27,-1796.87,-0.73,,,,,,,,,,,,
SLONG13,2026-01-06,7288.72,-4425.23,99.25,99.02,7288.72,0.24,3097214.42,4425.23,3093034.27,4425.23,-0.99,,,,,,,,,,,,
SLONG14,2026-01-06,6589.68,-4425.23,97.53,97.32,6589.68,0.21,3097214.42,4425.23,3093034.27,4425.23,-2.47,,,,,,,,,,,,
SLONG15,2026-01-06,-4523.38,-4425.23,94.97,95.11,-4523.38,-0.15,3097214.42,4425.23,3093034.27,4425.23,-5.30,,,,,,,,,,,,
SLONG16,2026-01-06,6708.84,-4425.23,97.67,97.46,6708.84,0.22,3097214.42,4425.23,3093034.27,4425.23,-2.40,,,,,,,,,,,,
SLONG17,2026-01-06,7288.72,-4425.23,99.16,98.93,7288.72,0.24,3097214.42,4425.23,3093034.27,4425.23,-1.08,,,,,,,,,,,,
SLONG18,2026-01-06,6589.68,-4425.23,97.40,97.19,6589.68,0.21,3097214.42,4425.23,3093034.27,4425.23,-2.60,,,,,,,,,,,,
SLONG19,2026-01-06,-4523.38,-4425.23,94.66,94.80,-4523.38,-0.15,3097214.42,4425.23,3093034.27,4425.23,-5.60,,,,,,,,,,,,
SLONG2,2026-01-06,0.00,276.52,102.73,102.73,0.00,0.00,3097214.42,-276.52,3093034.27,-276.52,-0.29,,,,,,,,,,,,
SLONG20,2026-01-06,6708.84,-4425.23,97.52,97.31,6708.84,0.22,3097214.42,4425.23,3093034.27,4425.23,-2.55,,,,,,,,,,,,
SLONG21,2026-01-06,7288.72,-1727.24,98.69,98.46,7288.72,0.24,3097214.42,1727.24,3093034.27,1727.24,-1.55,,,,,,,,,,,,
SLONG22,2026-01-06,6589.68,-1727.24,96.94,96.73,6589.68,0.21,3097214.42,1727.24,3093034.27,1727.24,-3.06,,,,,,,,,,,,
SLONG23,2026-01-06,-4566.00,1880.07,95.71,95.85,-4566.00,-0.15,3097214.42,-1880.07,3093034.27,-1880.07,-4.56,,,,,,,,,,,,
SLONG24,2026-01-06,5133.11,1880.07,96.76,96.60,5133.11,0.17,3097214.42,-1880.07,3093034.27,-1880.07,-3.31,,,,,,,,,,,,
SLONG3,2026-01-06,0.00,-1914.17,99.68,99.68,0.00,0.00,3097214.42,1914.17,3093034.27,1914.17,-1.27,,,,,,,,,,,,
SLONG4,2026-01-06,0.00,1796.87,101.15,101.15,0.00,0.00,3097214.42,-1796.87,3093034.27,-1796.87,-0.72,,,,,,,,,,,,
SLONG5,2026-01-06,0.00,4457.49,102.72,102.72,0.00,0.00,3097214.42,-4457.49,3093034.27,-4457.49,-0.15,,,,,,,,,,,,
SLONG6,2026-01-06,0.00,276.52,102.89,102.89,0.00,0.00,3097214.42,-276.52,3093034.27,-276.52,-0.30,,,,,,,,,,,,
SLONG7,2026-01-06,0.00,-1914.17,99.57,99.57,0.00,0.00,3097214.42,1914.17,3093034.27,1914.17,-1.05,,,,,,,,,,,,
SLONG8,2026-01-06,0.00,1796.87,100.68,100.68,0.00,0.00,3097214.42,-1796.87,3093034.27,-1796.87,-0.73,,,,,,,,,,,,
SLONG9,2026-01-06,0.00,4457.49,102.56,102.56,0.00,0.00,3097214.42,-4457.49,3093034.27,-4457.49,-0.15,,,,,,,,,,,,
Gold Stock Holdings,2026-01-06,3076729.16,0.00,110.62,110.41,5982.68,0.19,3070746.48,3070746.48,3040833.08,29913.40,-1.02,,,,,,,,,,,,
Low Vol Stock Holdings,2026-01-06,1379898.00,0.00,101.00,100.61,5307.30,0.39,1374590.70,1374590.70,1372231.90,2358.80,0.00,,,,,,,,,,,,
QAW Liquidcase Stock Holdings,2026-01-06,2008964.70,0.00,100.70,100.67,537.30,0.03,2008427.40,2008427.40,2008427.40,0.00,0.00,,,,,,,,,,,,
QAW Momentum Stock Holdings,2026-01-06,2769806.43,0.00,97.48,97.22,7334.46,0.27,2762471.97,2762471.97,2768758.65,-6286.68,-3.29,,,,,,,,,,,,
QYE Liquidcase Stock Holdings,2026-01-06,50351654.79,23066675.96,100.46,100.44,5241.73,0.02,27279737.10,27279737.10,36340200.54,0.00,0.00,,,,,,,,,,,,
Small Cap Stock Holdings,2026-01-06,104717862.39,79613559.25,99.27,100.21,-237016.36,-0.94,25341319.50,25341319.50,25445364.00,-104044.50,-1.34,,,,,,,,,,,,
Debt Stock Holdings,2026-01-06,52360619.49,23066675.96,100.66,100.64,5779.03,0.02,29288164.50,29288164.50,38348627.94,0.00,0.00,,,,,,,,,,,,
Equity Stock Holdings,2026-01-06,111944295.98,79613559.25,100.51,101.19,-218391.92,-0.67,32549128.65,32549128.65,32627187.63,-78058.98,-2.82,,,,,,,,,,,,
Stock Holdings,2026-01-06,164304915.47,102680235.21,100.95,101.29,-212612.89,-0.34,61837293.15,61837293.15,70975815.57,-78058.98,-0.53,,,,,,,,,,,,
Small Cap Mutual Funds,2026-01-06,68387864.84,-2808483.60,102.35,102.72,-260225.74,-0.36,71456574.19,71456574.19,71636793.25,-180219.06,-0.61,,,,,,,,,,,,
Equity Mutual Funds,2026-01-06,68387864.84,-2808483.60,102.35,102.72,-260225.74,-0.36,71456574.19,71456574.19,71636793.25,-180219.06,-0.61,,,,,,,,,,,,
Mutual Funds,2026-01-06,68387864.84,-2808483.60,102.35,102.72,-260225.74,-0.36,71456574.19,71456574.19,71636793.25,-180219.06,-0.61,,,,,,,,,,,,
Miscellaneous P&L,2026-01-06,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Total Tax,2026-01-06,-9262.01,5434.07,100.00,100.00,-9262.01,0.00,0.00,-5434.07,0.00,0.00,0.00,,,,,,,,,,,,
Equity Holdings Tax,2026-01-06,-4322.84,338.92,100.00,100.00,-4322.84,0.00,0.00,-338.92,0.00,0.00,0.00,,,,,,,,,,,,
Equity Intraday Tax,2026-01-06,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
QAW F&O Tax,2026-01-06,-371.00,381.17,100.00,100.00,-371.00,0.00,0.00,-381.17,0.00,-381.17,0.00,,,,,,,,,,,,
QYE F&O Tax,2026-01-06,-4568.17,4713.98,100.00,100.00,-4568.17,0.00,0.00,-4713.98,0.00,-4713.98,0.00,,,,,,,,,,,,
F&O Tax,2026-01-06,-4939.17,5095.15,100.00,100.00,-4939.17,0.00,0.00,-5095.15,0.00,0.00,0.00,,,,,,,,,,,,
MCX Tax,2026-01-06,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,
Total Other Debits and Credits,2026-01-06,-35.40,15.34,100.00,100.00,-35.40,0.00,0.00,-15.34,0.00,0.00,0.00,,,,,,,,,,,,
Equity Other Debits and Credits,2026-01-06,-35.40,15.34,100.00,100.00,-35.40,0.00,0.00,-15.34,0.00,0.00,0.00,,,,,,,,,,,,
QAW NPSAR,2026-01-06,1403645.16,10320.14,101.25,101.11,7780.15,0.14,5583460.05,1385544.86,5553430.31,-2812.71,0.00,,,,,,,,,,,,
QYE NPSAR,2026-01-06,17283219.24,52358.28,100.28,100.14,95797.75,0.14,68749686.29,17135063.21,68679392.49,-34784.84,0.00,,,,,,,,,,,,
NPSAR,2026-01-06,18686864.49,62678.46,101.25,101.11,103577.90,0.14,74333146.34,18520608.15,74232822.81,-37597.55,0.00,,,,,,,,,,,,
QAW SPSAR,2026-01-06,1405360.01,10409.18,101.77,101.60,9495.01,0.17,5583460.05,1385455.83,5553430.31,-2901.75,0.00,,,,,,,,,,,,
QYE SPSAR,2026-01-06,17304334.46,53459.40,100.65,100.48,116912.96,0.17,68749686.29,17133962.10,68679392.49,-35885.95,0.00,,,,,,,,,,,,
SPSAR,2026-01-06,18709694.56,63868.61,101.77,101.60,126407.97,0.17,74333146.34,18519418.00,74232822.81,-38787.70,0.00,,,,,,,,,,,,
QAW NLONG,2026-01-06,-8227.62,-2653.52,103.28,103.43,-8227.62,-0.15,5583460.03,2653.52,5553430.29,2653.52,-0.33,,,,,,,,,,,,
QYE NLONG,2026-01-06,-101307.52,-32816.18,99.78,99.93,-101307.52,-0.15,68749686.05,32816.18,68679392.19,32816.18,-0.33,,,,,,,,,,,,
NLONG,2026-01-06,-109535.14,-35469.70,103.28,103.43,-109535.14,-0.15,74333146.08,35469.70,74232822.48,35469.70,-0.33,,,,,,,,,,,,
QAW SLONG,2026-01-06,3498.30,-1589.44,99.45,99.39,3498.30,0.06,5583460.03,1589.44,5553430.29,1589.44,-0.67,,,,,,,,,,,,
QYE SLONG,2026-01-06,43074.93,-19656.61,99.33,99.27,43074.93,0.06,68749686.05,19656.61,68679392.19,19656.61,-0.67,,,,,,,,,,,,
SLONG,2026-01-06,46573.23,-21246.05,99.45,99.39,46573.23,0.06,74333146.08,21246.05,74232822.48,21246.05,-0.67,,,,,,,,,,,,
QAW PSAR,2026-01-06,2809005.17,20729.32,101.51,101.35,17275.16,0.15,11166920.09,2771000.69,11106860.63,-5714.46,0.00,,,,,,,,,,,,
QYE PSAR,2026-01-06,34587553.70,105817.68,100.47,100.31,212710.71,0.15,137499372.59,34269025.31,137358784.99,-70670.79,0.00,,,,,,,,,,,,
PSAR,2026-01-06,37396559.04,126547.08,101.51,101.35,229985.87,0.15,148666292.68,37040026.16,148465645.62,-76385.25,0.00,,,,,,,,,,,,
QAW LONG,2026-01-06,-4729.32,-4242.96,101.35,101.39,-4729.32,-0.04,11166920.05,4242.96,11106860.58,4242.96,-0.44,,,,,,,,,,,,
QYE LONG,2026-01-06,-58232.59,-52472.79,99.56,99.60,-58232.59,-0.04,137499372.11,52472.79,137358784.38,52472.79,-0.44,,,,,,,,,,,,
LONG,2026-01-06,-62961.91,-56715.75,101.35,101.39,-62961.91,-0.04,148666292.16,56715.75,148465644.96,56715.75,-0.44,,,,,,,,,,,,
QAW Total Portfolio Value,2026-01-06,2803904.85,16867.53,102.09,101.98,12174.84,0.11,11166920.04,2774862.48,11106860.58,-1852.67,-0.46,,,,,,,,,,,,
QYE Total Portfolio Value,2026-01-06,34524752.94,58058.87,99.97,99.86,149909.95,0.11,137499371.96,34316784.12,137358784.42,-22911.98,-0.04,,,,,,,,,,,,
Total Portfolio Value,2026-01-06,37328657.96,74926.48,102.45,102.34,162084.79,0.11,148666292.00,37091646.76,148465645.00,-24764.65,-0.06,,,,,,,,,,,,
QAW Zerodha Total Portfolio,2026-01-06,11171025.07,0.00,104.55,104.29,27013.74,0.24,11144011.34,11144011.34,11120262.91,23748.43,0.00,,,,,,,,,,,,
QYE Zerodha Total Portfolio,2026-01-06,248280244.70,111405075.65,100.92,101.18,-342125.82,-0.25,137217294.87,137217294.87,137524531.25,-307236.38,-0.47,,,,,,,,,,,,
Zerodha Total Portfolio,2026-01-06,259451269.82,111405075.70,104.07,104.29,-315112.08,-0.21,148361306.21,148361306.21,148644794.16,-283487.95,-0.40,,,,,,,,,,,,
QAW NPSAR1,2026-01-07,78506.02,1006.90,100.18,100.20,-72.77,-0.02,314315.15,77571.89,310192.22,23.83,-2.46,,,,,,,,,,,,
QYE NPSAR1,2026-01-07,1744825.96,791293.04,98.75,98.78,-1617.23,-0.02,6985772.79,955150.16,3819427.00,293.41,-2.46,,,,,,,,,,,,
QAW NPSAR10,2026-01-07,177958.26,70.92,102.20,102.03,1155.99,0.16,707209.09,176731.35,697932.50,2248.23,0.00,,,,,,,,,,,,
QYE NPSAR10,2026-01-07,3955189.46,1753386.86,101.88,101.71,25692.26,0.16,15717988.78,2176110.34,8593710.75,27682.65,0.00,,,,,,,,,,,,
QAW NPSAR11,2026-01-07,177689.29,919.60,103.65,103.52,887.02,0.13,707209.09,175882.68,697932.50,1399.55,0.00,,,,,,,,,,,,
QYE NPSAR11,2026-01-07,3949211.54,1763836.69,102.39,102.26,19714.34,0.13,15717988.78,2165660.51,8593710.75,17232.82,0.00,,,,,,,,,,,,
QAW NPSAR12,2026-01-07,176016.06,1131.89,102.77,102.89,-786.22,-0.11,707209.09,175670.39,697932.50,1187.26,-0.44,,,,,,,,,,,,
QYE NPSAR12,2026-01-07,3912023.24,1766450.63,100.55,100.66,-17473.95,-0.11,15717988.78,2163046.56,8593710.75,14618.88,-0.44,,,,,,,,,,,,
QAW NPSAR13,2026-01-07,175941.45,5167.70,98.85,98.97,-860.82,-0.12,707209.09,171634.58,697932.50,-2848.55,-2.60,,,,,,,,,,,,
QYE NPSAR13,2026-01-07,3910365.06,1816143.95,97.40,97.52,-19132.14,-0.12,15717988.78,2113353.24,8593710.75,-35074.44,-2.60,,,,,,,,,,,,
QAW NPSAR2,2026-01-07,77518.70,525.95,95.83,96.15,-1060.08,-0.34,314315.15,78052.84,310192.22,504.78,-4.24,,,,,,,,,,,,
QYE NPSAR2,2026-01-07,1722882.44,785371.05,97.17,97.50,-23560.76,-0.34,6985772.79,961072.15,3819427.00,6215.40,-3.22,,,,,,,,,,,,
QAW NPSAR3,2026-01-07,78500.68,508.43,97.06,97.08,-78.11,-0.02,314315.15,78070.35,310192.22,522.30,-3.32,,,,,,,,,,,,
QYE NPSAR3,2026-01-07,1744707.21,785155.34,97.98,98.00,-1735.99,-0.02,6985772.79,961287.86,3819427.00,6431.11,-2.41,,,,,,,,,,,,
QAW NPSAR4,2026-01-07,78369.07,640.76,99.49,99.56,-209.72,-0.07,314315.15,77938.03,310192.22,389.98,-1.06,,,,,,,,,,,,
QYE NPSAR4,2026-01-07,1741782.15,786784.63,99.36,99.43,-4661.05,-0.07,6985772.79,959658.56,3819427.00,4801.81,-1.04,,,,,,,,,,,,
QAW NPSAR5,2026-01-07,79168.61,922.39,100.59,100.40,589.82,0.19,314315.15,77656.39,310192.22,108.34,-0.50,,,,,,,,,,,,
QYE NPSAR5,2026-01-07,1759552.13,790252.47,99.90,99.71,13108.93,0.19,6985772.79,956190.73,3819427.00,1333.98,-0.50,,,,,,,,,,,,
QAW NPSAR6,2026-01-07,79168.61,506.79,101.83,101.64,589.82,0.19,314315.15,78072.00,310192.22,523.95,0.00,,,,,,,,,,,,
QYE NPSAR6,2026-01-07,1759552.13,785135.04,100.77,100.58,13108.93,0.19,6985772.79,961308.16,3819427.00,6451.41,0.00,,,,,,,,,,,,
QAW NPSAR7,2026-01-07,79168.61,-212.90,103.34,103.15,589.82,0.19,314315.15,78791.69,310192.22,1243.64,0.00,,,,,,,,,,,,
QYE NPSAR7,2026-01-07,1759552.13,776273.43,102.11,101.92,13108.93,0.19,6985772.79,970169.77,3819427.00,15313.02,0.00,,,,,,,,,,,,
QAW NPSAR8,2026-01-07,79168.61,-216.51,104.00,103.81,589.82,0.19,314315.15,78795.30,310192.22,1247.24,0.00,,,,,,,,,,,,
QYE NPSAR8,2026-01-07,1759552.13,776229.07,102.06,101.87,13108.93,0.19,6985772.79,970214.13,3819427.00,15357.38,0.00,,,,,,,,,,,,
QAW NPSAR9,2026-01-07,79168.61,-198.88,104.38,104.19,589.82,0.19,314315.15,78777.67,310192.22,1229.61,0.00,,,,,,,,,,,,
QYE NPSAR9,2026-01-07,1759552.13,776446.14,102.75,102.56,13108.93,0.19,6985772.79,969997.06,3819427.00,15140.31,0.00,,,,,,,,,,,,
QAW SPSAR1,2026-01-07,77195.37,2106.74,98.83,99.26,-1383.42,-0.44,314315.15,76472.05,310192.22,-1076.01,-4.33,,,,,,,,,,,,
QYE SPSAR1,2026-01-07,1715696.17,804835.44,97.03,97.46,-30747.03,-0.44,6985772.79,941607.76,3819427.00,-13248.99,-4.33,,,,,,,,,,,,
QAW SPSAR10,2026-01-07,177247.00,-41.46,102.17,102.11,444.73,0.06,707209.09,176843.73,697932.50,2360.61,0.00,,,,,,,,,,,,
QYE SPSAR10,2026-01-07,3939381.47,1752003.12,101.56,101.50,9884.27,0.06,15717988.78,2177494.08,8593710.75,29066.39,0.00,,,,,,,,,,,,
QAW SPSAR11,2026-01-07,177388.95,301.44,103.85,103.77,586.68,0.08,707209.09,176500.84,697932.50,2017.71,0.00,,,,,,,,,,,,
QYE SPSAR11,2026-01-07,3942536.37,1756225.22,102.15,102.06,13039.17,0.08,15717988.78,2173271.97,8593710.75,24844.29,0.00,,,,,,,,,,,,
QAW SPSAR12,2026-01-07,177773.31,301.44,102.36,102.22,971.03,0.14,707209.09,176500.84,697932.50,2017.71,-0.52,,,,,,,,,,,,
QYE SPSAR12,2026-01-07,3951078.76,1756225.22,100.22,100.09,21581.57,0.14,15717988.78,2173271.97,8593710.75,24844.29,-0.52,,,,,,,,,,,,
QAW SPSAR13,2026-01-07,176369.84,247.26,100.28,100.34,-432.43,-0.06,707209.09,176555.01,697932.50,2071.88,-0.64,,,,,,,,,,,,
QYE SPSAR13,2026-01-07,3919886.22,1755558.19,99.49,99.55,-9610.98,-0.06,15717988.78,2173939.00,8593710.75,25511.32,-0.64,,,,,,,,,,,,
QAW SPSAR2,2026-01-07,79317.85,2627.02,93.79,93.57,739.06,0.24,314315.15,75951.77,310192.22,-1596.29,-6.21,,,,,,,,,,,,
QYE SPSAR2,2026-01-07,1762869.14,811241.69,96.90,96.67,16425.94,0.24,6985772.79,935201.51,3819427.00,-19655.24,-3.46,,,,,,,,,,,,
QAW SPSAR3,2026-01-07,79244.87,2039.77,97.78,97.57,666.08,0.21,314315.15,76539.02,310192.22,-1009.04,-2.22,,,,,,,,,,,,
QYE SPSAR3,2026-01-07,1761247.12,804010.85,99.73,99.51,14803.92,0.21,6985772.79,942432.35,3819427.00,-12424.40,-0.59,,,,,,,,,,,,
